ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:9069433,journal,Using Non-Orthogonal Multiplexing in 5G-MBMS to Achieve Broadband-Broadcast Convergence With High Spectral Efficiency,"Liang Zhang, Wei Li, Yiyan Wu, Yu Xue, Elvino Sousa, Sung-Ik Park, Jae-Young Lee, Namho Hur, Heung-Mook Kim","The development of 5G system provides a unique opportunity to implement a unified wireless transmission platform that can simultaneous deliver unicast, multicast and broadcast services using the same spectrum and the same infrastructure. This can be achieved by developing a more capable point-to-multipoint transmission (PTM) system component, also called 5G Multimedia Broadcast Multicast Services ...",,June 2020,10.1109/TBC.2020.2983563,https://ieeexplore.ieee.org/document/9069433,new
ieee:9067029,journal,Using NOMA for Enabling Broadcast/Unicast Convergence in 5G Networks,"Eneko Iradier, Jon Montalban, Lorenzo Fanari, Pablo Angueira, Liang Zhang, Yiyan Wu, Wei Li",This paper addresses the challenge of broadcast and unicast convergence by proposing a PHY/MAC (Physical Layer/Medium Access Control) architecture for 5G New Radio (NR). The solution is based on Power domain Non Orthogonal Multiple Access (P-NOMA). The main PHY/MAC configuration parameters have been analyzed theoretically and their impact on the service configurations is presented in this manuscri...,,June 2020,10.1109/TBC.2020.2981759,https://ieeexplore.ieee.org/document/9067029,new
ieee:8765793,journal,Uplink Low-Power Scheduling for Delay-Bounded Industrial Wireless Networks Based on Imperfect Power-Domain NOMA,"Chaonong Xu, Mianze Wu, Yongjun Xu, Yuguang Fang","The power-domain non-orthogonal multiple access (NOMA) supports multiple packet reception, which can be leveraged for delay-bounded applications in industrial wireless networks (IWNs). However, it suffers from high power consumption on transmitters, which poses challenges for battery-powered wireless sensors. Given the delay bound for NOMA-based IWNs, the problem of minimizing aggregate power cons...",,June 2020,10.1109/JSYST.2019.2924483,https://ieeexplore.ieee.org/document/8765793,new
ieee:9037254,journal,An Uplink Multiple Access Scheme Using Pilot-Free Channel Estimation,"Yung-Tsao Hsu, Yu-Qin Yang, Shih-Kai Lee, Huang-Chang Lee, Mao-Chao Lin","In an uplink scenario, a base station can extract messages from multiple users through received symbols according to individual channel gains. There is a multiple access scheme relying on channel gains for separating users which is referred to as gain division multiple access (GDMA). Our goal is to provide channel estimation for the GDMA system without using pilot signals. We first employ a cluste...",,June 2020,10.1109/LCOMM.2020.2981085,https://ieeexplore.ieee.org/document/9037254,new
ieee:9044307,journal,Self-Coupling Data Transmission for Random Multiple Access Communications,"Alireza Karami, Dmitri Truhachev",We propose a technique for multiple access communications based on the spatial graph coupling principle. Contrary to the existing approaches that require regularized packet transmission times to create a chain of temporally-coupled packets we present a construction of a self-coupling packet. Each transmitted data packet is encoded and modulated in a way that allows the receiver to perform successf...,,June 2020,10.1109/LCOMM.2020.2982388,https://ieeexplore.ieee.org/document/9044307,new
ieee:9037308,journal,Rate Statistics in Cellular Downlink: A Per-User Analysis of Rateless Coded Transmission,"Amogh Rajanna, Carl P. Dettmann","In this letter, we focus on rateless coded adaptive transmission in a cellular downlink. Based on a stochastic geometry model for the locations of BSs, we evaluate the meta-distribution of rate, i.e., the distribution of rate conditioned on the point process. An accurate approximation to the distribution of per-user rate is proposed and clearly shown to provide a good match to the simulation resul...",,June 2020,10.1109/LCOMM.2020.2981081,https://ieeexplore.ieee.org/document/9037308,new
ieee:9068425,journal,Multidimensional Multilayer Modulation for Broadcast UVLC With Photon Detectors,"Ling-Han Si-Ma, Hong-Yi Yu, Jian Zhang, Gang Xin, Chao Wang, Ru-Han Chen","The design of finite alphabets is an application-oriented work for communication systems. In this paper, we investigate this for photon-counting based broadcast underwater visible light communication (UVLC) systems. For the demand of energy-efficiency and unique identification, our designs are conducted under the constraints of Hellinger distance criterion and uniquely decomposable constellation g...",,June 2020,10.1109/TVT.2020.2987624,https://ieeexplore.ieee.org/document/9068425,new
ieee:9018237,journal,Velocity Analysis of BP Decoding Waves for SC-LDPC Ensembles on BMS Channels: An Interpolation-Based Approach,"Zhonghao Zhang, Kexin Zhang, Zhangyou Peng, Dan Zeng, Mingjun Dai","This paper is concerned with the dynamics of spatially-coupled low-density parity-check (SC-LDPC) ensembles for transmission on general binary memoryless symmetric (BMS) channels under belief-propagation (BP) decoding. The decoding waves of such ensembles are found to exhibit solitonic behavior, propagating along the Tanner graphs at asymptotically constant velocities. A low-complexity approach te...",,June 2020,10.1109/TCOMM.2020.2976982,https://ieeexplore.ieee.org/document/9018237,new
ieee:8802255,journal,A Study on LDM-BST-OFDM Transmission for the Next-Generation Terrestrial Broadcasting,"Hiroto Yamamoto, Akira Nakamura, Makoto Itami","In this paper, the scheme that combines LDM (Layered Division Multiplexing) with the FDM (Frequency Division Multiplexing) scheme based on BST-OFDM (Band Segmented Transmission - Orthogonal Frequency Division Multiplexing) is proposed for the next-generation DTTB (Digital Terrestrial Television Broadcasting). The proposed LDM-BST-OFDM scheme provides a more effective frequency utilization of the s...",,June 2020,10.1109/TBC.2019.2932340,https://ieeexplore.ieee.org/document/8802255,new
ieee:9086594,journal,Syndrome-Enabled Unsupervised Learning for Neural Network-Based Polar Decoder and Jointly Optimized Blind Equalizer,"Chieh-Fang Teng, Yen-Liang Chen","Recently, the syndrome loss has been proposed to achieve “unsupervised learning” for neural network-based BCH/LDPC decoders. However, the design approach cannot be applied to polar codes directly and has not been evaluated under varying channels. In this work, we propose two modified syndrome losses to facilitate unsupervised learning in the receiver. Then, we first apply it to a neural network-ba...",,June 2020,10.1109/JETCAS.2020.2992593,https://ieeexplore.ieee.org/document/9086594,new
ieee:8737855,journal,Chaos-Based Anytime-Reliable Coded Communications,"Alberto Tarable, Francisco J. Escribano",Anytime-reliable communication systems are needed in contexts where the property of vanishing error probability with time is critical. This is the case of unstable real-time systems that have to be controlled through the transmission and processing of remotely sensed data. The most successful anytime-reliable transmission systems developed so far are based on channel codes and channel coding theor...,,June 2020,10.1109/JSYST.2019.2919988,https://ieeexplore.ieee.org/document/8737855,new
ieee:9094248,journal,SRAM Radiation Hardening Through Self-Refresh Operation and Error Correction,"M. Sultan M. Siddiqui, Sharma Ruchi, Loi Van Le, Taegeun Yoo, Ik-Joon Chang, Tony Tae-Hyoung Kim","In Space applications, the scaling of transistors has made integrated circuits (ICs) more susceptible to soft errors, caused by radiation strikes. When a soft error causes a bit flip in a memory device, this event is referred to as a Single Event Upset (SEU). Since SEU errors degrade system performance and eventually lead to system failure, the design of radiation-resilient memory is substantial. ...",,June 2020,10.1109/TDMR.2020.2994769,https://ieeexplore.ieee.org/document/9094248,new
ieee:9068421,journal,IP-Based Cooperative Services Using ATSC 3.0 Broadcast and Broadband,"Jae-young Lee, Sung-Ik Park, Hyun-Jeong Yim, Bo-Mi Lim, Sunhyoung Kwon, Sungjun Ahn, Namho Hur","This paper presents Internet protocol (IP)-based convergence of broadcast and broadband networks using Advanced Television Systems Committee (ATSC) 3.0-the next generation terrestrial broadcasting standard. In the broadcast network, the combination of Layered Division Multiplexing (LDM) and Scalable High Efficiency Video Codec (SHVC) is used, enabling efficient use of spectrum when mobile and fixe...",,June 2020,10.1109/TBC.2020.2983301,https://ieeexplore.ieee.org/document/9068421,new
ieee:9060879,journal,High-Security Multi-Slot Chaos Encryption With Dynamic Probability for 16-CAP PON,"Shun han, Bo liu, Yaya mao, Jianxin Ren, Xiangyu wu, Xing xu, Lei Jiang, Jingyi Zhang, Jianye Zhao","In this paper, a high-security chaos encryption with dynamic probability for 16-carrier-less amplitude/phase (CAP) PON is proposed by using two-layer chaos map with feedforward neural network-based XOR operator (FNNXOR). The inner chaotic map is divided into several time slots, and the key of each time slot is different and dynamically allocated by outer layer of 2-dimensional logistic adjusted si...",,June 2020,10.1109/JPHOT.2020.2985662,https://ieeexplore.ieee.org/document/9060879,new
ieee:9134139,conference,An Approach to the Generation of Regular QC-LDPC Codes with Girth 8,"Aleksei Kharin, Aleksei Dryakhlov, Evgeny Mirokhin, Konstantin Zavertkin, Aleksei Ovinnikov, Evgeny Likhobabin","In this paper, we propose a new approach to the generation of regular QC-LDPC codes with girth 8. The aim of the proposed smart exhaustive search (SES) algorithm is to construct codes with the desired lifting factor or to check whether codes with this parameter even exist. Also, this method allows us to reach smaller values of minimal circulant size compared with previously described methods: simu...",,8-11 June ,10.1109/MECO49872.2020.9134139,https://ieeexplore.ieee.org/document/9134139,new
ieee:9134365,conference,Irregular QC-LDPC Codes Generation Based on EMD Maximization Criterion for Protograph,"Aleksei Kharin, Aleksei Dryakhlov, Evgeny Mirokhin, Konstantin Zavertkin, Aleksei Ovinnikov, Evgeny Likhobabin","In this paper a new method for irregular QC-LDPC codes generation with desired EMD characteristics is provided. The method allows to control the minimal EMD value for cycles of length of 4, 6, 8 and 10. Better implementations in terms of EMD values and error correction performance of WiFi codes of length 648 were obtained with the proposed method.",,8-11 June ,10.1109/MECO49872.2020.9134365,https://ieeexplore.ieee.org/document/9134365,new
ieee:9104300,conference,Direct Adaptive Equalization with CFO Pre-compensation for Single-Carrier Underwater Acoustic Communications,"Jun Tao, Fengzhong Qu, Hongtao Zhang","For single-carrier underwater acoustic (UWA) communications, phase correction is critical to the symbol detection on the receiver side. Existing receiver schemes either run a phase- locked loop (PLL) in parallel with an equalizer or perform the phase correction at the output of an equalizer. Both parallel and serial phase correction methods suffer limitations in practical use though. In this work,...",,8-11 June ,10.1109/SAM48682.2020.9104300,https://ieeexplore.ieee.org/document/9104300,new
ieee:9145237,conference,A Model-Driven Deep Learning Method for Normalized Min-Sum LDPC Decoding,"Qing Wang, Shunfu Wang, Haoyu Fang, Leian Chen, Luyong Chen, Yuzhang Guo","With the applications of deep learning networks booming in physical layer communication, deep-learning-based channel decoding methods have become a research hotspot. However, the high complexity hinders the application of deep neural network (DNN) on long code. In this paper, we propose a model-driven deep learning method for normalized min-sum (NMS) low-density parity-check (LDPC) decoding. First...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145237,https://ieeexplore.ieee.org/document/9145237,new
ieee:9148812,conference,Low-Lee-Density Parity-Check Codes,"Paolo Santini, Massimo Battaglioni, Franco Chiaraluce, Marco Baldi, Edoardo Persichetti","We introduce a new family of linear block codes over $\mathbb{Z}_{q}$ that we name low-Lee-density parity-check (LLDPC) codes. These codes, which are embedded with the Lee metric, are characterized by a parity-check matrix whose rows and columns have low Lee weight. We propose general constructions of LLDPC codes and devise an efficient iterative decoding algorithm for them, with complexity that g...",,7-11 June ,10.1109/ICC40277.2020.9148812,https://ieeexplore.ieee.org/document/9148812,new
ieee:9145243,conference,A Novel Nonbinary LDPC-Coded Time Sharing Hybrid Probabilistic Shaping Scheme for 128QAM,Weimin Kang,"A novel nonbinary (NB) LDPC-coded time sharing (TS) hybrid probabilistic shaping (HPS) scheme for 128QAM is proposed. For the NB LDPC-coded conventional probabilistic shaping (CPS) scheme, the demodulator uses bit-metric decoding (BMD). However, the demodulator for the NB LDPC-coded Nyquist system adopts symbol-metric decoding (SMD) to avoid symbols to bits mapping loss. In order to use the benefi...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145243,https://ieeexplore.ieee.org/document/9145243,new
ieee:9149304,conference,Information Bottleneck Decoding of Rate-Compatible 5G-LDPC Codes,"Maximilian Stark, Gerhard Bauch, Linfang Wang, Richard D. Wesel",The new 5G communications standard increases data rates and supports low-latency communication that places constraints on the computational complexity of channel decoders. 5G low-density parity-check (LDPC) codes have the so-called protograph-based raptor-like (PBRL) structure which offers inherent rate-compatibility and excellent performance. Practical LDPC decoder implementations use message-pas...,,7-11 June ,10.1109/ICC40277.2020.9149304,https://ieeexplore.ieee.org/document/9149304,new
ieee:9145077,conference,Waveform-Domain NOMA: The Future of Multiple Access,"Mehmet Mert Şahin, Huseyin Arslan","This paper introduces a novel non-orthogonal multiple access (NOMA) concept named waveform-domain NOMA, which proposes the coexistence of different waveforms in the same resource element (RE). Regarding the demands of each user equipments (UEs), appropriate waveforms are assigned intelligently and decoded at the receiver side properly. Since the performance gain of power-domain NOMA compared to mu...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145077,https://ieeexplore.ieee.org/document/9145077,new
ieee:9148786,conference,Multi-Label Neural Decoders for Block Codes,"Cheuk Ting Leung, Rajshekhar V Bhat, Mehul Motani","The problem of decoding an (n, k, d) error-correcting block code, where a k-bit message word is mapped to an n-bit codeword, can be cast as a single-label classification problem. While it has been observed that the performance of such single-label neural decoders closely approaches that of the corresponding maximum likelihood decoder (MLD), the number of output nodes increases exponentially with k...",,7-11 June ,10.1109/ICC40277.2020.9148786,https://ieeexplore.ieee.org/document/9148786,new
ieee:9145068,conference,BottleNet++: An End-to-End Approach for Feature Compression in Device-Edge Co-Inference Systems,"Jiawei Shao, Jun Zhang","The emergence of various intelligent mobile applications demands the deployment of powerful deep learning models at resource-constrained mobile devices. The device-edge co-inference framework provides a promising solution by splitting a neural network at a mobile device and an edge computing server. In order to balance the on-device computation and the communication overhead, the splitting point n...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145068,https://ieeexplore.ieee.org/document/9145068,new
ieee:9149444,conference,New Radio Physical Layer Abstraction for System-Level Simulations of 5G Networks,"Sandra Lagen, Kevin Wanuga, Hussain Elkotby, Sanjay Goyal, Natale Patriciello, Lorenza Giupponi",A physical layer (PHY) abstraction model estimates the PHY performance in system-level simulators to speed up the simulations. This paper presents a PHY abstraction model for 5G New Radio (NR) and its integration into an open-source ns-3 based NR system-level simulator. The model capitalizes on the exponential effective signal-to-interference-plus-noise ratio (SINR) mapping (EESM) and considers th...,,7-11 June ,10.1109/ICC40277.2020.9149444,https://ieeexplore.ieee.org/document/9149444,new
ieee:9145429,conference,An Experimental Demonstration of over 100 Gbit/s OAM Multiplexing Transmission at a Distance of 100 m on 40 GHz Band,"Hirofumi Sasaki, Yasunori Yagi, Takayuki Yamada, Tomoki Semoto, Doohwan Lee","This paper presents an experimental demonstration of orbital angular momentum (OAM) and polarization multiplexing in a filed environment. We put a milestone of over 100 Gbit/s wireless transmission at a distance of 100 m, and design OAM antennas based on a radio link design on 40 GHz band. Our OAM antennas have two uniform circular arrays with the same diameter using different linear polarizations...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145429,https://ieeexplore.ieee.org/document/9145429,new
ieee:9149228,conference,Partially Permuted Multi-Trellis Belief Propagation for Polar Codes,"Vismika Ranasinghe, Nandana Rajatheva, Matti Latva-aho","Belief propagation (BP) is an iterative decoding algorithm for polar codes which can be parallelized effectively to achieve higher throughput. However, because of the presence of error floor due to cycles and stopping sets in the factor graph, the performance of the BP decoder is far from the performance of state of the art cyclic redundancy check (CRC) aided successive cancellation list (CA-SCL) ...",,7-11 June ,10.1109/ICC40277.2020.9149228,https://ieeexplore.ieee.org/document/9149228,new
ieee:9145232,conference,Bringing MIMO to VLC using COTS WiFi,"Piotr Gawłowicz, Elnaz Alizadeh Jarchlo, Anatolij Zubow","Visible Light Communication (VLC) is seen as a complementary wireless technology to Radio Frequency (RF). However, VLC is very sensitive to the signal blockage and suffers from shadowing due to the high directionality of the optical channel. Hence there is a big interest in researching novel approaches for VLC like usage of multiple antenna techniques providing spatial diversity which can be explo...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145232,https://ieeexplore.ieee.org/document/9145232,new
ieee:9149242,conference,Discrete Polar Decoder using Information Bottleneck Method,"Akira Yamada, Tomoaki Ohtsuki","Polar codes are attracting much attention and being used for control channels of the 5th generation of mobile communication system (5G). As a feature, it is easier to implement encoder and decoder than Turbo codes and LDPC (Low Density Parity Check) codes. One of the decoding methods of polar codes is BP (Belief Propagation) decoding, which can decode in parallel, so that decoding can be performed...",,7-11 June ,10.1109/ICC40277.2020.9149242,https://ieeexplore.ieee.org/document/9149242,new
ieee:9149405,conference,Quadratic Programming Decoder for Binary LDPC Codes via ADMM Technique with Linear Complexity,"Jing Bai, Yongchao Wang","In this paper, we develop an efficient quadratic programming (QP) decoding algorithm via the alternating direction method of multipliers (ADMM) technique for binary low density parity check (LDPC) codes. Its main content is as follows: first, through transforming the three-variables parity check equation to its equivalent expression, we relax the maximum likelihood decoding problem to a quadratic ...",,7-11 June ,10.1109/ICC40277.2020.9149405,https://ieeexplore.ieee.org/document/9149405,new
ieee:9148774,conference,Code Based Channel Shortening for Faster-than-Nyquist Signaling,"Shuangyang Li, Jinhong Yuan, Baoming Bai","In this paper, a novel code based channel shortening (CCS) algorithm for faster-than-Nyquist (FTN) signaling is proposed, where a special type of convolutional codes is used to absorb the channel memory. In contrast to conventional schemes, the proposed CCS algorithm performs joint detection and decoding (JDD) based only on the code trellis by exploiting the code structure. Therefore, the proposed...",,7-11 June ,10.1109/ICC40277.2020.9148774,https://ieeexplore.ieee.org/document/9148774,new
ieee:9145148,conference,Improving THz Quality-of-Transmission with Systematic RLNC and Auxiliary Channels,"Cao Vien Phung, Anna Engelmann, Thomas Kuerner, Admela Jukan","In this paper, we propose a novel solution that can improve the quality of THz transmission with systematic random linear network coding (sRLNC) and a low-bitrate auxiliary channel. To minimize complexity of channel coding, we complement a generic low complexity FEC code by a low complexity sRLNC. To increase the overall throughput of THz transmission, we propose to send the native data and coding...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145148,https://ieeexplore.ieee.org/document/9145148,new
ieee:9145403,conference,Hypercube-Based Multidimensional Constellation Design for Uplink SCMA Systems,"Monirosharieh Vameghestahbanati, Ian Marsland, Ramy H. Gohary, Halim Yanikomeroglu","The design of multidimensional constellations (MdCs) is an integral part of the construction of a sparse code multiple access (SCMA) system. Since the optimal maximum likelihood (ML) receiver for SCMA is too complex in most applications, one highly popular detection technique is the message passing algorithm (MPA), which exploits the sparsity structure of SCMA. MPA is a near-optimal technique, whe...",,7-11 June ,10.1109/ICCWorkshops49005.2020.9145403,https://ieeexplore.ieee.org/document/9145403,new
ieee:9121856,standard,IEEE Draft Standard for Broadband over Power Line Networks: Medium Access Control and Physical Layer Specifications,,"Physical (PHY) and media access control (MAC) layers of a broadband powerline communication technology for local area networks (LANs), Smart Energy, Smart Grid, Internet of Things, transportation platforms (vehicle) applications, and other data distribution are defined in this standard. The balanced and efficient use of the power line communications channel by all classes of BPL devices is the mai...",,6 June 202,,https://ieeexplore.ieee.org/document/9121856,new
ieee:9154160,conference,Performance Analysis of LDPC Coded Massive MIMO-OFDM System,"Aravinda Babu Tummala, Deergha Rao Korrai","Multiple Input Multiple Output Orthogonal Frequency Division Multiplexing (MIMO OFDM) wireless communication is well known in the literature. However, the problems occur in classical MIMO system can be overcome with large number of array antennas such systems, termed as Massive MIMO. But, the latency may be more for these systems using traditional equalizers such as Zero Forcing (ZF) and Minimum M...",,5-7 June 2,10.1109/INCET49848.2020.9154160,https://ieeexplore.ieee.org/document/9154160,new
ieee:9115359,standard,IEEE Approved Draft Standard for Low-Rate Wireless Networks Amendment for a Low Power Wide Area Network (LPWAN) extension to the Low Energy Critical Infrastructure Monitoring (LECIM) Physical layer (PHY),,The existing low-energy critical infrastructure monitoring (LECIM) frequency shift keying (FSK) physical layer of IEEE Std 802.15.4-2020 is extended to be more robust in the presence of interference and achieve higher link budgets for applications in low power wide area networks (LPWAN). Lower symbol rates and a split mode with low-rate forward error correction (FEC) codes are introduced to achiev...,,4 June 202,,https://ieeexplore.ieee.org/document/9115359,new
ieee:9139000,conference,UGEMM: Unary Computing Architecture for GEMM Applications,"Di Wu, Jingjie Li, Ruokai Yin, Hsuan Hsiao, Younghyun Kim, Joshua San Miguel","General matrix multiplication (GEMM) is universal in various applications, such as signal processing, machine learning, and computer vision. Conventional GEMM hardware architectures based on binary computing exhibit low area and energy efficiency as they scale due to the spatial nature of number representation and computing. Unary computing, on the other hand, can be performed with extremely simpl...",,30 May-3 J,10.1109/ISCA45697.2020.00040,https://ieeexplore.ieee.org/document/9139000,new
ieee:9182468,conference,Performance Analysis of LDPC in Ultraviolet Communication System,"Yiwei Peng, Dong Zhou, Feiyue Yang",In this paper Low-Density Parity-Check (LDPC) codes are applied in ultraviolet communication. We investigate the performance of LDPC in ultraviolet (UV) communications system in terms of the bit-error-ratio (BER) for different code length and different decoding algorithm. The performance of the LDPC UV system is demonstrated with simulation and experimental results.,,27-29 June,10.1109/ICAICA50127.2020.9182468,https://ieeexplore.ieee.org/document/9182468,new
ieee:9152836,conference,BER Comparison of Coding Schemes in LowPower Regime,"Ikhlas M. Farhan, Dhafer R. Zaghar, Hadeel N. Abdullah","This paper investigates the application of advanced forward error correction techniques mainly: Turbo code, Low-Density Parity Checks (LDPC) code, and Raptor code for wireless communication systems in the low power regime (LPR). These codes are under consideration for many recent technologies. Different code parameters such as code rate and several decoding iterations are used to show their effect...",,26-28 June,10.1109/HORA49412.2020.9152836,https://ieeexplore.ieee.org/document/9152836,new
ieee:9323003,conference,"Keep Private Networks Private: Secure Channel-PUFs, and Physical Layer Security by Linear Regression Enhanced Channel Profiles","Christoph Lipps, Sachinkumar Bavikatti Mallikarjun, Matthias Strufe, Christopher Heinz, Christoph Grimm, Hans Dieter Schotten","In the context of a rapidly changing and increasingly complex (industrial) production landscape, securing the (communication) infrastructure is becoming an ever more important but also more challenging task - accompanied by the application of radio communication. A worthwhile and promising approach to overcome the arising attack vectors, and to keep private networks private, are Physical Layer Sec...",,24-26 June,10.1109/ICDIS50059.2020.00019,https://ieeexplore.ieee.org/document/9323003,new
ieee:9174036,conference,Asymptotic Absorbing Set Enumerators for Non-Binary Protograph-Based LDPC Code Ensembles,"Emna Ben Yacoub, Gianluigi Liva",The finite-length absorbing set enumerators for non-binary protograph based low-density parity-check (LDPC) ensembles are derived. An efficient method for the evaluation of the asymptotic absorbing set distributions is presented and evaluated.,,21-26 June,10.1109/ISIT44484.2020.9174036,https://ieeexplore.ieee.org/document/9174036,new
ieee:9174489,conference,A Low Complexity Decoding Algorithm for NB-LDPC Codes over Quadratic Extension Fields,"V. B. Wijekoon, Emanuele Viterbo, Yi Hong","NB-LDPC codes, a class of codes well-known for their exceptional error correcting performance, are not yet used widely in practice due to the high complexity of decoding algorithms. In this paper, we propose a low complexity decoder for these codes by means of a novel graph expansion. We view the finite field over which the code is constructed as the quadratic extension of one of its subfields, an...",,21-26 June,10.1109/ISIT44484.2020.9174489,https://ieeexplore.ieee.org/document/9174489,new
ieee:9174017,conference,Generalized LDPC Codes with Convolutional Code Constraints,"Muhammad Umar Farooq, Saeedeh Moloudi, and Michael Lentmaier","Braided convolutional codes (BCCs) are a class of spatially coupled turbo-like codes that can be described by a (2), (3)-regular compact graph. In this paper, we introduce a family of (dv, dc)-regular GLDPC codes with convolutional code constraints (CC-GLDPC codes), which form an extension of classical BCCs to arbitrary regular graphs. In order to characterize the performance in the waterfall and ...",,21-26 June,10.1109/ISIT44484.2020.9174017,https://ieeexplore.ieee.org/document/9174017,new
