"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Construction of quasi-cyclic low-density parity-check codes using Hamming codewords","H. Zhong; S. Zhao; L. Chen; X. Ma","School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China; School of Information Science and Technology, Jinan University, Guangzhou, China; School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China; School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China",2016 8th International Conference on Wireless Communications & Signal Processing (WCSP),"24 Nov 2016","2016","","","1","5","In this paper, we propose a new approach to construct quasi-cyclic low-density parity-check (QC-LDPC) codes using Hamming codewords of weight three, namely the HM-QC-LDPC codes. Thanks to the distance property of Hamming codes, length four cycles are avoided from the Tanner graph of the constructed codes, resulting in codes of girth six. This approach can be further extended to construct QC-LDPC codes of girth eight. Our numerical results show that the proposal has a better cycle profile than the progressive-edge-growth (PEG) constructed codes, and consequently prevails in performance. Moreover, the constructed QC-LDPC code prevails the LDPC code of the IEEE802.22 standard by 0.2 dB at the bit error rate (BER) of 10-8 when the codeword length is within hundreds of bits, making it a promising candidate for scenarios where strict decoding latency is imposed.","2472-7628","978-1-5090-2860-3","10.1109/WCSP.2016.7752623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7752623","QC-LDPC codes;short codes;Hamming codes","Parity check codes;Bit error rate;Decoding;Matrix decomposition;Standards;Sun;Encoding","","1","","12","IEEE","24 Nov 2016","13-15 Oct. 2016","13-15 Oct. 2016","IEEE","IEEE Conferences"
"On the performance of fixed-length spatially coupled LDPC code","S. Chen; K. Peng; H. Jin; J. S. Tsinghua","Department of Electronic Engineering, National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering, National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering, National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering, National Laboratory for Information Science and Technology, Tsinghua University, Beijing, Beijing, CN",2016 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"28 Jul 2016","2016","","","1","4","This paper evaluates the rate loss of fixed-length spatially-coupled low-density parity-check (SC-LDPC) code compared to the asymptotic performance of such code. In previous works, SC-LDPC with sufficient length of codeword shows excellent asymptotic performance and attracts a lot of attentions. However, when the length of codeword is limited, the performance of SC-LDPC code with limited codeword-length is not as well studied as its counterpart with infinite codeword-length. In this paper, the rate loss of a fixed-length SC-LDPC will be analyzed from two aspects: the rate loss due to finite length of the uncoupled code, and the rate loss due to finite length of the coupling chain. Furthermore, through trade-off between the length of the coupling chain and that of the uncoupled code, the rate loss of the SC-LDPC is optimized. The optimization results show that the trend of the rate loss of a length-N SC-LDPC is O(N-1/3) and is different from that of a conventional LDPC code [1], which is O(N-1/2). In other words, for achieving similar performance of a conventional length-N LDPC code, the length of an SC-LDPC code should be increased to O(N3/2).","2155-5052","978-1-4673-9044-6","10.1109/BMSB.2016.7521994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7521994","channel coding;low-density parity-check (LDPC) codes;spatially coupled LDPC codes;finite-length code performance","Parity check codes;Couplings;Market research;Decoding;Channel capacity;Optimization;Smoothing methods","","2","","12","IEEE","28 Jul 2016","1-3 June 2016","1-3 June 2016","IEEE","IEEE Conferences"
"Low Rank Parity Check Codes Against Reed-Solomon Codes for Narrow-Band PLC Smart Grid Networks","Y. A. Karim; E. -Q. Imad; C. Jean-Pierre; M. Vahid","Engineering School of Electronic and Telecommunication ENSIL, Xlim Institute of Technology, Limoges, France; Engineering School of Electronic and Telecommunication ENSIL, Xlim Institute of Technology, Limoges, France; Engineering School of Electronic and Telecommunication ENSIL, Xlim Institute of Technology, Limoges, France; Engineering School of Electronic and Telecommunication ENSIL, Xlim Institute of Technology, Limoges, France",2016 International Conference on Computer and Communication Engineering (ICCCE),"9 Jan 2017","2016","","","470","474","This paper introduces a new family of rank metric codes: the Low Rank Parity Check Codes (LRPC) for which we propose an efficient probabilistic LRPC decoding algorithm concatenated with convolutional code associated with an interleaver. The main idea of decoding LRPC codes is based on calculations of vector spaces over a finite field F(q). This family of codes can be seen as the equivalent of classical LDPC codes for the rank metric. We compare the performance of this code with the Reed-Solomon Code (RS) through a PLC channel. We propose to replace the Reed-Solomon code with a kind of rank metric code (LRPC code) that can correct a whole line or row of a code word, which is arranged in a matrix. Using OFDM modulation, the columns of code matrix contain the OFDM symbols. Weshow by simulation that the proposed system outperforms the traditional scheme where the PLC channel is subjected to both impulsive noise and narrowband interference.","","978-1-5090-2427-8","10.1109/ICCCE.2016.104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7808362","Power Line Communications (PLC);Low Rank Parity Check code (LRPC);Smart Grid;Rank metric code;Narrow-band;Impulsive noise;Convolution code (CC)","Measurement;Parity check codes;Smart grids;Decoding;Erbium;Reed-Solomon codes;OFDM","","2","","11","IEEE","9 Jan 2017","26-27 July 2016","26-27 July 2016","IEEE","IEEE Conferences"
"Time-invariant spatially coupled low-density parity-check codes with small constraint length","M. Baldi; M. Battaglioni; F. Chiaraluce; G. Cancellieri","Dipartimento di Ingegneria dell' Informazione, Universita Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell' Informazione, Universita Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell' Informazione, Universita Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell' Informazione, Universita Politecnica delle Marche, Ancona, Italy",2016 IEEE International Black Sea Conference on Communications and Networking (BlackSeaCom),"17 Apr 2017","2016","","","1","5","We consider a special family of spatially coupled low-density parity-check (SC-LDPC) codes, that is, time-invariant low-density parity-check convolutional (LDPCC) codes, which are known in the literature for a long time. Codes of this kind are usually designed by starting from quasi-cyclic (QC) block codes, and applying suitable unwrapping procedures. We show that, by directly designing the LDPCC code syndrome former matrix without the constraints of the underlying QC block code, it is possible to achieve smaller constraint lengths with respect to the best solutions available in the literature. We also find theoretical lower bounds on the syndrome former constraint length for codes with a specified minimum length of the local cycles in their Tanner graphs. For this purpose, we exploit a new approach based on a numerical representation of the syndrome former matrix, which generalizes over a technique we already used to study a special subclass of the codes here considered.","","978-1-5090-1925-0","10.1109/BlackSeaCom.2016.7901543","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7901543","Constraint length;convolutional codes;LDPC codes;local cycles length;spatially coupled codes;time-invariant codes","Convolutional codes;Block codes;Conferences;Iterative decoding;Indexes","","3","","15","IEEE","17 Apr 2017","6-9 June 2016","6-9 June 2016","IEEE","IEEE Conferences"
"Improved minimum weight, girth, and ACE distributions in ensembles of short block length irregular LDPC codes constructed using PEG and cyclic PEG (CPEG) algorithms","U. -F. Abdu-Aguye; M. A. Ambroze; M. Tomlinson","Faculty of Science and Environment, Plymouth University, Plymouth, UK; University of Plymouth, Plymouth, Devon, GB; Faculty of Science and Environment, Plymouth University, Plymouth, UK",2016 9th International Symposium on Turbo Codes and Iterative Information Processing (ISTC),"20 Oct 2016","2016","","","186","190","In this paper we introduce a novel progressive edge-growth (PEG) algorithm, the cyclic PEG (CPEG) algorithm. The CPEG algorithm uses an alternative edge establishment sequence to construct low-density parity-check (LDPC) codes. Irregular LDPC codes constructed using the CPEG algorithm have improved girth and approximate cycle extrinsic message degree (ACE) compared to existing PEG algorithms. We also analyze the minimum codeword weight, minimum stopping set weight, local girth, and local ACE distributions for codes in four very large ensembles of irregular LDPC codes. The code ensembles analyzed were constructed using standard PEG, ACE modified standard PEG, CPEG, and ACE modified CPEG algorithms. Modifications to improve the ACE in PEG LDPC codes, by Xiao and Banihashemi, were implemented in the ‘ACE modified’ versions of the PEG algorithms. The ACE modified standard PEG algorithm constructed the code ensemble with the highest minimum codeword weight and minimum stopping set weight distributions, and the ACE modified CPEG algorithm constructed the code ensemble with the highest local girth and ACE distributions. Short block length irregular LDPC codes with good degree distributions which have higher minimum weights than have been published for similar LDPC codes were found in the four code ensembles.","2165-4719","978-1-5090-3401-7","10.1109/ISTC.2016.7593102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7593102","Approximate cycle extrinsinsic message degree (ACE);edge connections sequence;girth;low-density parity-check (LDPC) codes;minimum distance;minimum stopping set weight;PEG algorithm;Tanner graph","Parity check codes;Symbols;Standards;Approximation algorithms;Iterative algorithms;Turbo codes;Information processing;WiMAX;Iterative decoding;Nickel","","4","","15","IEEE","20 Oct 2016","5-9 Sept. 2016","5-9 Sept. 2016","IEEE","IEEE Conferences"
"A new decryption algorithm of the quasi-cyclic low-density parity-check codes based McEliece cryptosystem","S. Zhang; W. Cao; A. Li; W. Dong; L. Shao","Aerospace Intelligence Control, National Key Laboratory of Science and Technology on, Beijing, China; Aerospace Intelligence Control, National Key Laboratory of Science and Technology on, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Research Institute of BIT in Zhongshan, Zhongshan, China",2016 8th IEEE International Conference on Communication Software and Networks (ICCSN),"10 Oct 2016","2016","","","53","57","The McEliece public-key cryptosystem is believed to resist quantum attacks, but has not been used because of the extremely large public key size. In order to decrease the public key size, quasi-cyclic low-density parity-check (QC-LDPC) codes were used instead of Goppa codes in McEliece cryptosystem. A modified version of QC-LDPC McEliece is quasi-cyclic moderate density parity-check (QC-MDPC) McEliece, which focuses on ensuring fixed security level other than error-correction capability. The QC-MDPC McEliece scheme furtherly reduces the public key size at the cost of higher decryption complexity. However, the decryption algorithm of QC-LDPC McEliece variant has not been optimized. In this paper, we proposed a new decryption algorithm of the QC-LDPC McEliece variant. With the decryption algorithm we proposed, the key size reduces about 20% than the original algorithm, even 8% smaller than QC-MDPC variant.","","978-1-5090-1781-2","10.1109/ICCSN.2016.7586588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586588","McEliece cryptosystem;LDPC codes;post-quantum cryptography;decryption algorithm","Parity check codes;Decoding;Complexity theory;Public key;Sparse matrices","","","","18","IEEE","10 Oct 2016","4-6 June 2016","4-6 June 2016","IEEE","IEEE Conferences"
"A study on construction of Low-Density Parity-Check codes using nonlinear feedback shift registers","S. Moriyama; A. Tsuneda","Department of Computer Science and Electrical Engineering, Kumamoto University, Kumamoto, Japan; Department of Computer Science and Electrical Engineering, Kumamoto University, Kumamoto, Japan",2016 International Conference on Information and Communication Technology Convergence (ICTC),"5 Dec 2016","2016","","","697","699","Digital communications are daily used in the modern society supported by ICT (Information and Communication Technology). In digital communications, an error-control technology is necessary for correcting/detecting bit errors caused by channel noise. Many kinds of error-correcting/detecting codes have been proposed. Among them, LDPC (Low-Density Parity-Check) codes are known to have error-correcting ability that is near to the Shannon limit. In this paper, we propose the construction of LDPC (Low-Density Parity-Check) codes based on de Bruijn sequences generated by NFSRs (Nonlinear Feedback Shift Registers). The BER (Bit Error Rate) performance of the proposed codes is also evaluated.","","978-1-5090-1325-8","10.1109/ICTC.2016.7763564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7763564","LDPC;de Bruijn sequence;NFSR;bit error rate","Parity check codes;Signal to noise ratio;Bit error rate;Shift registers;Sparse matrices;Digital communication;Logic functions","","2","","7","IEEE","5 Dec 2016","19-21 Oct. 2016","19-21 Oct. 2016","IEEE","IEEE Conferences"
"Bezier curves with low density parity check codes over galois field GF (2⁁m) for error recovery in an image","B. V. Srividya; S. Akhila","Department Of Telecommunication Engineering, DayanandaSagar College Of Engineering, Bangalore, Karnataka, India; Department of Electronics & Communication Engineering, BMS College Of Engineering, Bangalore, Karnataka, India",2016 International Conference on Communication and Signal Processing (ICCSP),"24 Nov 2016","2016","","","0194","0198","Forward Error Correction is a technique which is used to correct the modified data when transmitted over a noisy channel. Forward Error correcting codes detect and correct errors with decoders. In this paper Error Recovery Algorithm is proposed which combines the Bezier curves over Galois Field GF (pΛm) and the Low Density Parity Check Codes to generate non-binary codeword. The proposed decoder is capable of detecting and correcting the modified image. When binary representation is used for Galois field elements, the Error Correction can be achieved by performing modular addition over Galois Field. The hardware complexity reduces to XOR gates. This enhances the speed of the decoder as there is no generation and propagation of carry during Galois field addition.","","978-1-5090-0396-9","10.1109/ICCSP.2016.7754120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7754120","Error Recovery;Bezier curve;LDPC codes;Galois field","Galois fields;Parity check codes;Decoding;Finite element analysis;Generators;Error correction codes","","1","","9","IEEE","24 Nov 2016","6-8 April 2016","6-8 April 2016","IEEE","IEEE Conferences"
"Design of spatially coupled LDPC codes based on symbolic hyper-graphs","M. Battaglioni; M. Baldi; G. Cancellieri","Dipartimento di Ingegneria dell'Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell'Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell'Informazione, Università Politecnica delle Marche, Ancona, Italy","2016 24th International Conference on Software, Telecommunications and Computer Networks (SoftCOM)","8 Dec 2016","2016","","","1","5","We consider a special family of spatially coupled low-density parity-check (LDPC) codes known as LDPC convolutional codes and propose a design technique based on symbolic hyper-graphs aimed at achieving good codes with small syndrome former memory order. We define conditions on the minimum syndrome former memory order that must be imposed in order to avoid short local cycles in the codes Tanner graphs and to achieve good minimum distance. Code design examples are provided, accompanied by error rate performance assessments based on Montecarlo simulations.","1847-358X","978-1-5090-2578-7","10.1109/SOFTCOM.2016.7772132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7772132","Convolutional codes;low-density parity-check codes;spatially coupled codes;symbolic hyper-graphs","Parity check codes;Decoding;Complexity theory;Upper bound;Error analysis;Generators;Electronic mail","","1","","21","","8 Dec 2016","22-24 Sept. 2016","22-24 Sept. 2016","IEEE","IEEE Conferences"
"An implementation of low-density MDS array codes for data protection in distributed network data storage system","N. Puttarak; P. Kaewprapha","Faculty of Engineering, King Mongkut's Institute of Technology Ladkrabang, Bangkok, Thailand; Faculty of Engineering, Thammasat University Pathumthani, Thailand","2016 International Conference on Electronics, Information, and Communications (ICEIC)","8 Sep 2016","2016","","","1","4","We present an implementation of disk arrays(RAIDs) in distributed networked data storage environment by applying an error-correcting to accommodate fault tolerance feature. Any of the current state-of-the-art distributed file systems, such as MooseFS [1], can be used as an underlying data space where low density-MDS (Maximum distance separable-Low density parity check) array codes [3] is used as a logical protection layer implemented through FUSE interface (File System In User Space). The redundancy/parity scheme is based on graph structures leading to an MDS code, then can be simply implemented in a parity matrix (H matrix) of an LDPC code. The ability of error correction and data recovery is shown as the bit-error rate (BER) has been investigated. It achieves the same trend compared to the simulation results in [3]. The low-density MDS array code can mitigate hardware failure at higher disk space efficiency comparing to the repetition code.","","978-1-4673-8016-4","10.1109/ELINFOCOM.2016.7562983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7562983","fault tolerance storage;disk array;MDS codes;LDPC codes","Arrays;Encoding;Parity check codes;Decoding;Servers;Data protection;Fuses","","","","6","IEEE","8 Sep 2016","27-30 Jan. 2016","27-30 Jan. 2016","IEEE","IEEE Conferences"
