"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Distributed Joint Source and Channel Coding with Low-Density Parity-Check Codes","F. Cen","Department of Control Science and Engineering, Tongji University, Shanghai, China",IEEE Communications Letters,"23 Dec 2013","2013","17","12","2336","2339","Low-density parity-check (LDPC) codes with the parity-based approach for distributed joint source channel coding (DJSCC) with decoder side information is described in this letter. The parity-based approach is theoretical limit achievable. Different edge degree distributions are used for source variable nodes and parity variable nodes. Particularly, the codeword-averaged density evolution (CADE) is presented for asymmetrically correlated nonuniform sources over the asymmetric memoryless transmission channel. Extensive simulations show that the splitting of variable nodes can improve the coding efficiency of suboptimal codes and lower the error floor.","1558-2558","","10.1109/LCOMM.2013.101613.131616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6636135","Distributed joint source-channel coding;distributed source coding;density evolution;low-density parity-check codes;nonuniform sources","Parity check codes;Channel coding;Decoding;Joints;Source coding;Correlation","","9","","14","IEEE","17 Oct 2013","December 2013","","IEEE","IEEE Journals"
"Two Dimensional Code Based on Low Density Parity Check and Reed–Solomon Codes for the Terrestrial Cloud Transmission System","S. I. Park; Y. Wu; H. M. Kim; S. Kwon; L. Zhang; N. Hur; J. Kim","Broadcasting System Research Department, Electronics and Telecommunications Research Institute, Daejeon, Korea; Communications Research Centre Canada, Ottawa, ON, Canada; Broadcasting System Research Department, Electronics and Telecommunications Research Institute, Daejeon, Korea; Broadcasting System Research Department, Electronics and Telecommunications Research Institute, Daejeon, Korea; Communications Research Centre Canada, Ottawa, ON, Canada; Broadcasting System Research Department, Electronics and Telecommunications Research Institute, Daejeon, Korea; Department of Electronics and Communications Engineering, Korea Maritime and Ocean University, Busan, Korea",IEEE Transactions on Broadcasting,"2 Mar 2015","2015","61","1","75","83","In this paper, we propose a two dimensional (2-D) code based on a vertical low-density parity check (LDPC) code and a horizontal Reed-Solomon code for the cloud transmission system. The proposed 2-D code shows superior performance under fading channels due to its inherent block-type interleaving feature. Furthermore, the proposed 2-D code can be adaptively decoded to reduce decoding latency and complexity because the vertical LDPC code has raptor-like rate-compatible feature.","1557-9611","","10.1109/TBC.2014.2370111","Ministry of Science, ICT, and Future Planning, Korea in the ICT Research and Development Program (Development of Service and Transmission Technology for Convergent Realistic Broadcast); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6983616","Cloud transmission;two dimensional (2-D) code;low-density parity check (LDPC) code;Reed--Solomon (RS) code;adaptive decoding;Cloud transmission;two dimensional (2-D) code;low-density parity check (LDPC) code;Reed–Solomon (RS) code;adaptive decoding","Parity check codes;Decoding;Signal to noise ratio;Complexity theory;Bit error rate;Digital video broadcasting;Phase change materials","","11","2","15","IEEE","12 Dec 2014","March 2015","","IEEE","IEEE Journals"
"High-Rate Quantum Low-Density Parity-Check Codes Assisted by Reliable Qubits","Y. Fujiwara; A. Gruner; P. Vandendriessche","Division of Physics, Mathematics and Astronomy, California Institute of Technology, Pasadena, CA, USA; Mercedes-Benz Bank AG, Stuttgart, Germany; Department of Mathematics, Ghent University, Ghent University, Ghent, Belgium",IEEE Transactions on Information Theory,"13 Mar 2015","2015","61","4","1860","1878","Quantum error correction is an important building block for reliable quantum information processing. A challenging hurdle in the theory of quantum error correction is that it is significantly more difficult to design error-correcting codes with desirable properties for quantum information processing than for traditional digital communications and computation. A typical obstacle to constructing a variety of strong quantum error-correcting codes is the complicated restrictions imposed on the structure of a code. Recently, promising solutions to this problem have been proposed in quantum information science, where in principle any binary linear code can be turned into a quantum error-correcting code by assuming a small number of reliable quantum bits. This paper studies how best to take advantage of these latest ideas to construct desirable quantum error-correcting codes of very high information rate. Our methods exploit structured high-rate low-density parity-check codes available in the classical domain and provide quantum analogues that inherit their characteristic low decoding complexity and high error correction performance even at moderate code lengths. Our approach to designing high-rate quantum error-correcting codes also allows for making direct use of other major syndrome decoding methods for linear codes, making it possible to deal with a situation where promising quantum analogues of low-density parity-check codes are difficult to find.","1557-9654","","10.1109/TIT.2015.2398436","JSPS (Y.F.), LGFG Baden-Wüttemberg (A.G.) and FWO (P.V.); Ph.D. fellowship of the Research Foundation - Flanders (FWO); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7027863","Quantum error correction;low-density paritycheck code;combinatorial design;entanglement-assisted quantum error-correcting code;Quantum error correction;low-density parity-check code;combinatorial design;entanglement-assisted quantum error-correcting code","Error correction codes;Parity check codes;Linear codes;Vectors;Noise measurement;Quantum entanglement","","10","","81","IEEE","30 Jan 2015","April 2015","","IEEE","IEEE Journals"
"Comparison of Convolutional and Block Codes for Low Structural Delay","C. Rachinger; J. B. Huber; R. R. Müller","Institute for Information Transmission, University of Erlangen-Nueremberg, Erlangen, Germany; Institute for Information Transmission, University of Erlangen-Nueremberg, Erlangen, Germany; Institute for Digital Communication, University of Erlangen-Nuremberg, Erlangen, Germany",IEEE Transactions on Communications,"17 Dec 2015","2015","63","12","4629","4638","The performance of short block length low-density parity-check (LDPC) codes (both binary and nonbinary) and convolutional codes is compared under the constraint of tight structural delay constraints. Additionally, we use fundamental bounds on block codes and low rate turbo codes to evaluate our results in a broader context. It turns out that-depending on the code rate and given delay-convolutional codes are able to outperform fundamental lower bounds for block codes, yielding a definite result on the question, which codes are superior in this regime. From a break-even point onward, convolutional codes cannot compete with block codes anymore and nonbinary LDPC codes show the best performance. Turbo codes with a short interleaver length show competitive results.","1558-0857","","10.1109/TCOMM.2015.2488661","International Symposium on Turbo Codes and Iterative Information Processing 2014; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7296605","Low density parity check codes;convolutional codes;turbo codes;low latency decoding;Low-density parity-check codes;convolutional codes;turbo codes;low latency decoding","Delays;Convolutional codes;Parity check codes;Block codes;Decoding;Bit error rate;Turbo codes","","39","","31","IEEE","12 Oct 2015","Dec. 2015","","IEEE","IEEE Journals"
"Array Convolutional Low-Density Parity-Check Codes","M. Baldi; G. Cancellieri; F. Chiaraluce","Dipartimento di Ingegneria dell’ Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell’ Informazione, Università Politecnica delle Marche, Ancona, Italy; Dipartimento di Ingegneria dell’ Informazione, Università Politecnica delle Marche, Ancona, Italy",IEEE Communications Letters,"25 Feb 2014","2014","18","2","336","339","This paper presents a design technique for obtaining regular time-invariant low-density parity-check convolutional (RTI-LDPCC) codes with low complexity and good performance. We start from previous approaches which unwrap a low-density parity-check (LDPC) block code into an RTI-LDPCC code, and we obtain a new method to design RTI-LDPCC codes with better performance and shorter constraint length. Differently from previous techniques, we start the design from an array LDPC block code. We show that, for codes with high rate, a performance gain and a reduction in the constraint length are achieved with respect to previous proposals. Additionally, an increase in the minimum distance is observed.","1558-2558","","10.1109/LCOMM.2013.120713.132177","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6697911","Convolutional codes;LDPC codes;array codes","Parity check codes;Arrays;Convolutional codes;Block codes;Decoding;Sparse matrices;Complexity theory","","16","","18","IEEE","2 Jan 2014","February 2014","","IEEE","IEEE Journals"
"A class of check matrices constructed from Euclidean geometry and their application to quantum LDPC codes","C. Dong; S. Yaoliang","School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China",Journal of Communications and Networks,"11 Mar 2013","2013","15","1","71","76","A new class of quantum low-density parity-check (LDPC) codes whose parity-check matrices are dual-containing matrices constructed based on lines of Euclidean geometries (EGs) is presented. The parity-check matrices of our quantum codes contain one and only one 4-cycle in every two rows and have better distance properties. However, the classical parity-check matrix constructed from EGs does not satisfy the condition of dual-containing. In some parameter conditions, parts of the rows in the matrix maybe have not any nonzero element in common. Notably, we propose four families of fascinating structure according to changes in all the parameters, and the parity-check matrices are adopted to satisfy the requirement of dual-containing. Series of matrix properties are proved. Construction methods of the parity-check matrices with dual-containing property are given. The simulation results show that the quantum LDPC codes constructed by this method perform very well over the depolarizing channel when decoded with iterative decoding based on the sum-product algorithm. Also, the quantum codes constructed in this paper outperform other quantum codes based on EGs.","1976-5541","","10.1109/JCN.2013.000012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6476784","Euclidean geometry (EG);finite geometry;low-density parity-check (LDPC) codes;quantum error-correcting codes;stabilizer codes","Geometry;Parity check codes;Iterative decoding;Indexes;Null space;Error correction codes","","2","","11","","11 Mar 2013","Feb. 2013","","KICS","KICS Journals"
"An Improved Low-Complexity Sum-Product Decoding Algorithm for Low-Density Parity-Check Codes","M. K. Roberts; R. Jayabalan","Department of Electronics and Communication Engineering, PSG College of Technology, Coimbatore, India; Department of Electronics and Communication Engineering, PSG College of Technology, Coimbatore, India",Frontiers of Information Technology & Electronic Engineering,"16 Dec 2025","2015","16","6","511","518","In this paper, an improved low-complexity sum-product decoding algorithm is presented for low-density parity-check (LDPC) codes. In the proposed algorithm, reduction in computational complexity is achieved by utilizing fast Fourier transform (FFT) with time shift in the check node process. The improvement in the decoding performance is achieved by utilizing an optimized integer constant in the variable node process. Simulation results show that the proposed algorithm achieves an overall coding gain improvement ranging from 0.04 to 0.46 dB. Moreover, when compared with the sum-product algorithm (SPA), the proposed decoding algorithm can achieve a reduction of 42%-67% of the total number of arithmetic operations required for the decoding process.","2095-9230","","10.1631/FITEE.1400269","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11284921","Computational complexity;Coding gain;Fast Fourier transform (FFT);Low-density parity-check (LDPC) codes;Sum-product algorithm (SPA)","Wireless LAN;Fast Fourier transforms;Simulation;Parity check codes;Encoding;Decoding;Computational complexity;Gain;Arithmetic;Sum product algorithm","","1","","18","","16 Dec 2025","June 2015","","ZUP","ZUP Journals"
"Implementing the Han–Kobayashi Scheme Using Low Density Parity Check Codes Over Gaussian Interference Channels","S. Sharifi; A. K. Tanc; T. M. Duman","School of Electrical, Computer and Energy Engineering (ECEE), Arizona State University, Tempe, AZ, USA; Department of Electrical and Electronics Engineering, Kirklareli University, Kirklareli, Turkey; Department of Electrical and Electronics Engineering, Arizona State University, Tempe, AZ, USA",IEEE Transactions on Communications,"12 Feb 2015","2015","63","2","337","350","We focus on Gaussian interference channels (GICs) and study the Han-Kobayashi coding strategy for the two-user case with the objective of designing implementable (explicit) channel codes. Specifically, low-density parity-check codes are adopted for use over the channel, their benefits are studied, and suitable codes are designed. Iterative joint decoding is used at the receivers, where independent and identically distributed channel adapters are used to prove that log-likelihood-ratios exchanged among the nodes of the Tanner graph enjoy symmetry when BPSK or QPSK with Gray coding is employed. This property is exploited in the proposed code optimization algorithm adopting a random perturbation technique. Code optimization and convergence threshold computations are carried out for different GICs employing finite constellations by tracking the average mutual information. Furthermore, stability conditions for the admissible degree distributions under strong and weak interference levels are determined. Via examples, it is observed that the optimized codes using BPSK or QPSK with Gray coding operate close to the capacity boundary for strong interference. For the case of weak interference, it is shown that nontrivial rate pairs are achievable via the newly designed codes, which are not possible by single user codes with time sharing. Performance of the designed codes is also studied for finite block lengths through simulations of specific codes picked with the optimized degree distributions with random constructions, where, for one instance, the results are compared with those of some structured designs.","1558-0857","","10.1109/TCOMM.2014.2385856","NPRP(grant numbers:4-1293-5-213); National Science Foundation(grant numbers:NSF-CCF 1117174); European Commission(grant numbers:MC-CIG PCIG12-GA-2012-334213); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6998073","Low-density parity-check codes;code design;Gaussian interference channels;Han–Kobayashi coding;iterative joint decoding;Low-density parity-check codes;code design;Gaussian interference channels;Han–Kobayashi coding;iterative joint decoding","Decoding;Joints;Encoding;Iterative decoding;Receivers;Interference","","14","2","31","IEEE","24 Dec 2014","Feb. 2015","","IEEE","IEEE Journals"
"A Characterization of Entanglement-Assisted Quantum Low-Density Parity-Check Codes","Y. Fujiwara; V. D. Tonchev","Division of Physics, Mathematics and Astronomy, California Institute of Technology, Pasadena, CA, USA; Department of Mathematical Sciences, Michigan Technological University, Houghton, MI, USA",IEEE Transactions on Information Theory,"15 May 2013","2013","59","6","3347","3353","As in classical coding theory, quantum analogs of low-density parity-check (LDPC) codes have offered good error correction performance and low decoding complexity by employing the Calderbank-Shor-Steane construction. However, special requirements in the quantum setting severely limit the structures such quantum codes can have. While the entanglement-assisted stabilizer formalism overcomes this limitation by exploiting maximally entangled states (ebits), excessive reliance on ebits is a substantial obstacle to implementation. This paper gives necessary and sufficient conditions for the existence of quantum LDPC codes which are obtainable from pairs of identical LDPC codes and consume only one ebit, and studies the spectrum of attainable code parameters.","1557-9654","","10.1109/TIT.2013.2247461","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6461941","Entanglement-assisted quantum error correction;low-density parity-check (LDPC) code;pairwise balanced design;stabilizer code;Steiner 2-design","Parity check codes;Quantum entanglement;Indexes;Error correction codes;Linear code;Decoding","","13","","30","IEEE","14 Feb 2013","June 2013","","IEEE","IEEE Journals"
"Bounds on the Size of Parity-Check Matrices for Quasi-Cyclic Low-Density Parity-Check Codes","K. -J. Kim; J. -H. Chung; K. Yang","Pohang University of Science and Technology, Pohang, Gyeongsangbuk-do, KR; Pohang University of Science and Technology, Pohang, Gyeongsangbuk-do, KR; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, Gyeongsangbuk, South Korea",IEEE Transactions on Information Theory,"16 Oct 2013","2013","59","11","7288","7298","In this paper, we investigate the cycle properties of quasi-cyclic low-density parity-check (QC-LDPC) codes. Using the sequence representation of a parity-check matrix for a QC-LDPC code, we analyze a necessary and sufficient condition for a cycle of a given length to exist. We then derive bounds which are necessary conditions for a QC-LDPC code to have a given girth in terms of its parameters. We also give a bound which is a sufficient condition for a QC-LDPC code of a given girth to be constructed by a greedy algorithm. The bounds derived here are applicable to any regular or irregular QC-LDPC codes as well as they improve the existing bounds in many classes of regular LDPC codes.","1557-9654","","10.1109/TIT.2013.2279831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6587468","Cycle;girth;low-density parity-check (LDPC) codes;quasi-cyclic codes","Parity check codes;Greedy algorithms;Vectors;Electrical engineering;Electronic mail;Indexes;Educational institutions","","15","","19","IEEE","28 Aug 2013","Nov. 2013","","IEEE","IEEE Journals"
