"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Trellis based Extended Min-Sum for decoding nonbinary LDPC codes","E. Li; K. Gunnam; D. Declercq","ETIS ENSEA, CNRS UMR-8051, University of Cergy-Pontoise, Cergy-pontoise, France; Texas A and M University, USA; ETIS ENSEA, CNRS UMR-8051, University of Cergy-Pontoise, Cergy-pontoise, France",2011 8th International Symposium on Wireless Communication Systems,"9 Jan 2012","2011","","","46","50","In this paper, we propose a new method to implement the Extended Min-Sum (EMS) algorithm based on trellis representation of inputting messages to the check node. The original EMS reduces the decoding complexity by choosing only nm most reliable values and by introducing the idea of configuration sets conf(nm, nc), where nc is the number of deviations from the most reliable output configuration. We propose to work directly on the deviation space by building a configuration trellis based on delta messages, which serves as a new reliability measure. The algorithm is called trellis-EMS (T-EMS). By using the new trellis representation, only nc+1 minimum values from each row of the trellis need to be considered, which reduces the ordering complexity. The trellis representation in the deviation space also reduces the number of output configurations tested, without any performance degradation. Our method is especially suitable for moderate field size q and large check node degree nonbinary LDPC codes.","2154-0225","978-1-61284-402-2","10.1109/ISWCS.2011.6125307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6125307","Extended Min Sum;Low Density Parity Check codes;message passing decoder;trellis representation","Vectors;Parity check codes;Complexity theory;Decoding;Reliability;Indexes;Algorithm design and analysis","","28","","13","IEEE","9 Jan 2012","6-9 Nov. 2011","6-9 Nov. 2011","IEEE","IEEE Conferences"
"Improved sub-block encoder of irregular LDPC code for image transmission","T. Payommai; W. Chiracharit; K. Chamnongthai","Department of Electronic and Telecommunication Engineering, Faculty of Engineering, King Mongkut's University of Technology, Bangkok, Thailand; Department of Electronic and Telecommunication Engineering, Faculty of Engineering, King Mongkut's University of Technology, Bangkok, Thailand; Department of Electronic and Telecommunication Engineering, Faculty of Engineering, King Mongkut's University of Technology, Bangkok, Thailand",2011 IEEE/SICE International Symposium on System Integration (SII),"9 Feb 2012","2011","","","41","44","This paper presents irregular low-density parity-check (LDPC) code for image transmission system with any desired code lengths. Parity position of sub-block encoder is easily constructed over additive white Gaussian noise (AWGN) channel. The code is used as forward error correction (FEC) technique to protect transmitted source data over the channel. The sub-block encoder is designed with various AWGNs at three code lengths of 522, 2,021 and 4,183. The proposed irregular LDPC code reduces bit error when the code length increases. The performance is evaluated by bit error rate (BER) improvement 33.33% and peak signal-to-noise ratio (PSNR) more than 30 at SNR equals 7 dB.","","978-1-4577-1524-2","10.1109/SII.2011.6147416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147416","","Parity check codes;Image communication;Equations;Bit error rate;PSNR;Channel coding","","1","","7","IEEE","9 Feb 2012","20-22 Dec. 2011","20-22 Dec. 2011","IEEE","IEEE Conferences"
"On error correction capability of bit-flipping algorithm for LDPC codes","Wen-Yao Chen; Chung-Chin Lu","Department of Electrical Engineering, National Tsing Hua University, Hsinchu, Taiwan; Department of Electrical Engineering, National Tsing Hua University, Hsinchu, Taiwan",2011 IEEE International Symposium on Information Theory Proceedings,"3 Oct 2011","2011","","","1283","1286","The error correction capability of bit-flipping decoding algorithm for low density parity-check (LDPC) codes is studied by introducing variable node adjacency (VNA) graphs which are derived from Tanner graphs of LDPC codes. For codes with column weight λ and girth g = 8, it can be shown that error patterns of weight less than or equal to λ - 1 can be corrected. This result implies that the bit-flipping algorithm could decode up to the random error-correcting capability over binary symmetric channel for girth 8 codes whose random error-correcting capability is equal to λ - 1.","2157-8117","978-1-4577-0595-3","10.1109/ISIT.2011.6033743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6033743","Low density parity-check codes;bit-flipping algorithm;Tanner graphs;variable node adjacency graphs","Parity check codes;Error correction codes;Upper bound;Error correction;Educational institutions;Graph theory","","2","1","12","IEEE","3 Oct 2011","31 July-5 Aug. 2011","31 July-5 Aug. 2011","IEEE","IEEE Conferences"
"Analysis of balanced cycles of QC-LDPC codes","G. Xiao; Z. Nan","Wuhan Maritime Communications Research Institute, Wuhan, China; Wuhan Maritime Communications Research Institute, Wuhan, China",2011 Eighth International Conference on Wireless and Optical Communications Networks,"9 Jun 2011","2011","","","1","5","In this paper, we analyze balanced cycles of quasi-cyclic low-density parity-check (QC-LDPC) codes. We show the structure of balanced cycles and their necessary and sufficient existence conditions. Furthermore, we determine the minimal matrices of balanced cycle. Meanwhile we propose the property of B-girth in its mother matrix. Finally, we give the proof in theory.","2151-7703","978-1-4577-0261-7","10.1109/WOCN.2011.5872931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5872931","Girth;quasi-cyclic low-density parity-check (QC-LDPC) codes;balanced cycles","Parity check codes;Sufficient conditions;Turbo codes;Arrays;Linear matrix inequalities;Shipbuilding industry","","2","","7","IEEE","9 Jun 2011","24-26 May 2011","24-26 May 2011","IEEE","IEEE Conferences"
"Parallelizing a Coarse Grain Graph Search Problem Based upon LDPC Codes on a Supercomputer","V. S. Nittoor; R. Suda","Department of Computer Science, University of Tokyo, Tokyo, Japan; Department of Computer Science, University of Tokyo, Tokyo, Japan",2011 Sixth International Symposium on Parallel Computing in Electrical Engineering,"19 May 2011","2011","","","7","12","Codes on graphs have become the most important way to reach channel capacity. A new problem for High Performance Computing has been constructed with this work. The graph search problem as posed in this work is the coarsest version of the problem which corresponds to the exhaustive search case. The coarse grain graph search (CGGS) problem chooses an optimal parity-check matrix, based on minimum value of BER objective function. Based upon the specified range of parity-check matrices and range of signal to noise ratio (SNR), the CGGS generates the parity-check matrices using the Modified PEG algorithm, performs LDPC encoding, adds noise to the encoder output, performs LDPC decoding, computes Bi terror rate (BER), and thus the BER objective function. The CGGS problem in its current implementation runs in an MPI implementation on the T2K supercomputer at The University Of Tokyo. Two scheduling strategies have been proposed, Generalized Max-Min pairing (GMMP) and random pairing(RP) scheduling algorithms have been proposed, and good parallel performance of CGGS over an MPI implementation on T2K has been achieved.","","978-1-4577-0078-1","10.1109/PARELEC.2011.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5770393","Graph Search;CGGS Coarse grain graph search;LDPC (Low Density Parity Check) codes;Tanner Graph;Sum product decoding algorithm;Generalized Max-Min pairing (GMMP);Random pairing (RP) scheduling algorithms","Parity check codes;Signal to noise ratio;Bit error rate;Search problems;Decoding;Scheduling algorithm","","1","","7","IEEE","19 May 2011","3-7 April 2011","3-7 April 2011","IEEE","IEEE Conferences"
"An experimental investigation of high-rate nonbinary quasi-cyclic LDPC-coded modulation for coherent optical communication","X. Hong; M. Arabaci; I. B. Djordjevic","ECE Department, University of Arizona, Tucson, USA; ECE Department, University of Arizona, Tucson, USA; ECE Department, University of Arizona, Tucson, USA",IEEE Photonic Society 24th Annual Meeting,"22 Dec 2011","2011","","","159","160","A rate-0.83 nonbinary quasi-cyclic LDPC-coded modulation scheme is experimentally investigated in a coherent optical QPSK system. Large coding gains are observed for both I/Q well balanced and highly imbalanced cases. By increasing the BCJR equalizer's memory, degradation caused by insufficient receiver bandwidth is successfully mitigated.","1092-8081","978-1-4244-8939-8","10.1109/PHO.2011.6110474","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6110474","low-density parity-check (LDPC) codes;coherent optical communication;forward error correction","Optical receivers;Optical attenuators;Parity check codes;Optical interferometry;Optical filters;Fiber optics;Modulation","","2","","5","IEEE","22 Dec 2011","9-13 Oct. 2011","9-13 Oct. 2011","IEEE","IEEE Conferences"
"On the reverse concatenated coded-modulation for ultra-high-speed optical transport","I. B. Djordjevic; L. Xu; T. Wang","Department of Electrical and Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; NEC Laboratories of America, Inc., Princeton, NJ, USA; NEC Laboratories of America, Inc., Princeton, NJ, USA",2011 Optical Fiber Communication Conference and Exposition and the National Fiber Optic Engineers Conference,"13 Jun 2011","2011","","","1","3","We propose reverse concatenated code with inner BCH code and outer LDPC code. BCH decoder is based on MAP-decoding that provides high-accuracy-reliabilities for suboptimum-LDPC-decoder, leading to performance comparable to long-girth-12-LDPC codes, but with lower decoder-complexity.","","978-1-55752-906-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5875671","","Decoding;Parity check codes;Optical fibers;Optical polarization;High speed optical techniques;Adaptive optics","","","","10","","13 Jun 2011","6-10 March 2011","6-10 March 2011","IEEE","IEEE Conferences"
"Design of turbo codes without 4-cycles in Tanner graph representation for message passing algorithm","Ying Cui; Xiao Peng; S. Goto","Graduate School of Information, Production and Systems, Waseda University, Kitakyushu, Japan; Graduate School of Information, Production and Systems, Waseda University, Kitakyushu, Japan; Graduate School of Information, Production and Systems, Waseda University, Kitakyushu, Japan",2011 IEEE 7th International Colloquium on Signal Processing and its Applications,"2 May 2011","2011","","","108","111","Turbo code and Low Density Parity Check (LDPC) code are both recommended as FEC code in many communication standards owing to their impressive error correcting performance. Aiming at the common architecture which can decode both of the two codes, this paper describes the method of decoding turbo codes with message passing algorithm which is conventionally used for LDPC codes. In this method, turbo codes are viewed as block codes and the sparse parity check matrices are constructed through Smith Decomposition or GBT (Generator matrix based transformation). In order to guarantee decoding performance, we propose the criterion of turbo codes with no 4-cycles, which is mathematically proved and demonstrated by the simulation results.","","978-1-61284-413-8","10.1109/CSPA.2011.5759853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5759853","turbo code;LDPC;parity check matrix;4-cycle;message passing","Turbo codes;Convolutional codes;Phase change materials;Parity check codes;Decoding;Systematics;Sparse matrices","","","","8","IEEE","2 May 2011","4-6 March 2011","4-6 March 2011","IEEE","IEEE Conferences"
"Network Coding Scheme Based on LDPC Product Codes in Multiple-Access Relay System","Z. Li; M. Peng; Z. Wu; W. Wang","Key laboratory Universal Wireless Communications for Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China; Key laboratory Universal Wireless Communications for Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China; Key laboratory Universal Wireless Communications for Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China; Key laboratory Universal Wireless Communications for Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China",2011 IEEE International Conference on Communications Workshops (ICC),"28 Jul 2011","2011","","","1","4","In this paper, we consider a multiple-access relay system with two users, one relay, and one destination. The relay combines the data packets received from these two users and then forwards the data packets to the destination. We consider a novel network coding scheme for information combing at the relay, namely, Low-density parity-check (LDPC) product coding. For LDPC product codes, we propose a joint iterative channel decoding (JICD) scheme based on bipartite graph under the log-likelihood ratio belief propagation (LLR-BP) algorithm resist the interference and fading at the destination. Simulation results show that the packet-error-ratio (PER) performance of LDPC product codes based network coding scheme outperforms the traditional XOR-operation based network coding scheme.","2164-7038","978-1-61284-955-3","10.1109/iccw.2011.5963597","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5963597","","Relays;Network coding;Parity check codes;Product codes;Wireless communication;Channel coding","","1","1","12","IEEE","28 Jul 2011","5-9 June 2011","5-9 June 2011","IEEE","IEEE Conferences"
"Block-triangularization of parity check matrices for efficient encoding of linear codes","T. Shibuya","Department of Information and Communication Sciences, Sophia University, Japan",2011 IEEE International Symposium on Information Theory Proceedings,"3 Oct 2011","2011","","","533","537","In this paper, we propose a new encoding algorithm for linear codes whose computational complexity is O(w(H)) where w(H) denotes the number of non-zero elements in a parity check matrix H of a code. The proposed algorithm is based on the block-triangularization - an efficient technique to solve a system of linear equations - of a parity part of a parity check matrix, combining additional row and column permutations. As a result, the proposed algorithm can encode any linear codes defined by sparse parity check matrices, such as LDPC codes, with O(n) complexity where n denotes the code length.","2157-8117","978-1-4577-0595-3","10.1109/ISIT.2011.6034185","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6034185","","Parity check codes;Bipartite graph;Matrix decomposition;Equations;Linear code;Computational complexity","","2","","5","IEEE","3 Oct 2011","31 July-5 Aug. 2011","31 July-5 Aug. 2011","IEEE","IEEE Conferences"
"Layered decoding of nonbinary LDPC codes suitable for high-speed optical communications","M. Arabaci; I. B. Djordjevic","Department of Electrical & Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA; Department of Electrical & Computer Engineering, University of Arizona Tucson, Tucson, AZ, USA",2011 Optical Fiber Communication Conference and Exposition and the National Fiber Optic Engineers Conference,"13 Jun 2011","2011","","","1","3","We propose using layered update rule in decoding nonbinary LDPC codes. Only 10-15 iterations suffice for good performance. Also, for the same BER performance, it increases throughput by twofold compared to conventional flooding update rule.","","978-1-55752-906-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5875670","","Iterative decoding;Decoding;Floods;Optical fiber communication;Forward error correction;Bit error rate","","","","8","","13 Jun 2011","6-10 March 2011","6-10 March 2011","IEEE","IEEE Conferences"
