"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Two bit-flipping decoding algorithms for low-density parity-check codes","T. Magloire; N. Ngatched; M. Bossert; A. Fahrner; F. Takawira","University of KwaZulu-Natal, Durban, KwaZulu-Natal, ZA; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MAN, Canada; Department of Telecommunications and Applied Information Theory, University of Ulm, Ulm, Germany; Electronic and Computer Engineering, University of KwaZulu-Natal, Durban, South Africa; School of Electrical, Electronic and Computer Engineering, University of KwaZulu-Natal, Durban, South Africa",IEEE Transactions on Communications,"10 Mar 2009","2009","57","3","591","596","In this letter, a low complexity decoding algorithm for binary linear block codes is applied to low-density paritycheck (LDPC) codes and improvements are described, namely an extension to soft-decision decoding and a loop detection mechanism. For soft decoding, only one real-valued addition per code symbol is needed, while the remaining operations are only binary as in the hard decision case. The decoding performance is considerably increased by the loop detection. Simulation results are used to compare the performance with other known decoding strategies for LDPC codes, with the result that the presented algorithms offer excellent performances at smaller complexity.","1558-0857","","10.1109/TCOMM.2009.03.041129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4799029","Belief propagation algorithm, bit-flipping decoding,hard-decision decoding, low-density parity-check codes, soft-decision decoding","Parity check codes;Iterative decoding;Performance analysis;Belief propagation;Telecommunication computing;Africa;Block codes;Turbo codes;Error correction;Iterative algorithms","","12","","24","IEEE","10 Mar 2009","March 2009","","IEEE","IEEE Journals"
"Low-Density Graph Codes That Are Optimal for Binning and Coding With Side Information","M. J. Wainwright; E. Martinian","Department of Statistics, and the Department of Electrical Engineering and Computer Sciences, University of California Berkeley, Berkeley, CA, USA; Tilda Consulting, Boston, MA, USA",IEEE Transactions on Information Theory,"24 Feb 2009","2009","55","3","1061","1079","In this paper, we describe and analyze the source and channel coding properties of a class of sparse graphical codes based on compounding a low-density generator matrix (LDGM) code with a low-density parity-check (LDPC) code. Our first pair of theorems establishes that there exist codes from this ensemble, with all degrees remaining bounded independently of block length, that are simultaneously optimal for both channel coding and source coding with binary data when encoding and decoding are performed optimally. More precisely, in the context of lossy compression, we prove that finite-degree constructions can achieve any pair (R, D) on the rate-distortion curve of the binary symmetric source. In the context of channel coding, we prove that the same finite-degree codes can achieve any pair (C, p) on the capacity-noise curve of the binary symmetric channel (BSC). Next, we show that our compound construction has a nested structure that can be exploited to achieve the Wyner-Ziv bound for source coding with side information (SCSI), as well as the Gelfand-Pinsker bound for channel coding with side information (CCSI). Although the results described here are based on optimal encoding and decoding, the proposed graphical codes have sparse structure and high girth that renders them well suited to message passing and other efficient decoding procedures.","1557-9654","","10.1109/TIT.2008.2009815","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4787613","Channel coding;coding with side information;distributed source coding;Gelfand–Pinsker problem;graphical codes;information embedding;low-density generator matrix code (LDGM);low-density parity-check code (LDPC);source coding;weight enumerator;Wyner–Ziv problem","Channel coding;Parity check codes;Source coding;Information analysis;Sparse matrices;Message passing;Iterative decoding;Iterative algorithms;Rate-distortion;Rendering (computer graphics)","","41","","55","IEEE","24 Feb 2009","March 2009","","IEEE","IEEE Journals"
"Coset Codes for Compound Multiple Access Channels With Common Information","H. Yagi; H. V. Poor","Center of Frontier Science and Engineering, University of Electro-Communications, Chofu, Tokyo, Japan; Department of Electrical Engineering, Princeton University, Princeton, NJ, USA",IEEE Transactions on Information Theory,"23 May 2011","2011","57","6","3429","3448","Code construction is considered for arbitrary discrete memoryless compound multiple access channels (MACs) with common information. This class of channels includes MACs with/without common messages or with partially cooperating encoders. A construction method of code ensembles based on coset codes is proposed for these channels. Assuming joint maximum likelihood decoding, the performance of the proposed code ensemble is analyzed by deriving a lower bound on error exponents. A condition assuring that codes achieve the capacity region on average is given. It is seen that an elaborate combination of good linear codes gives capacity achieving codes for compound MACs with common messages or with partially cooperating encoders. The use of restricted ensembles with low-density parity check (LDPC) codes as component codes is also discussed. It is shown that a coset code ensemble based on nonbinary regular LDPC codes approaches the random coding exponent, and thus is capacity-achieving.","1557-9654","","10.1109/TIT.2011.2132570","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5773074","Code construction;common information;compound multiple access channel (CMAC);encoder cooperation;low-density parity check (LDPC) code","Decoding;Linear code;Parity check codes;Compounds;Error probability;Probability distribution","","1","","45","IEEE","23 May 2011","June 2011","","IEEE","IEEE Journals"
"Pseudocodeword Performance Analysis for LDPC Convolutional Codes","R. Smarandache; A. E. Pusane; P. O. Vontobel; D. J. Costello","Department of Mathematics and Statistics, San Diego State University, San Diego, CA, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA; Hewlett Packard Laboratories, Palo Alto, CA, USA; Department of Electrical Engineering, University of Notre Dame, Notre Dame, IN, USA",IEEE Transactions on Information Theory,"19 May 2009","2009","55","6","2577","2598"," Message-passing iterative decoders for low-density parity-check (LDPC) block codes are known to be subject to decoding failures due to so-called pseudocodewords. These failures can cause the large signal-to-noise ratio (SNR) performance of message-passing iterative decoding to be worse than that predicted by the maximum-likelihood (ML) decoding union bound. ","1557-9654","","10.1109/TIT.2009.2018347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4957655","Convolutional codes;linear programming decoding;low-density parity-check (LDPC) codes;message-passing iterative decoding;pseudocodewords;pseudoweights;quasi-cyclic codes","Performance analysis;Parity check codes;Convolutional codes;Iterative decoding;Maximum likelihood decoding;Block codes;Hamming weight;Mathematics;Signal to noise ratio;Convolution","","18","","30","IEEE","19 May 2009","June 2009","","IEEE","IEEE Journals"
"Nonbinary LDPC codes constructed based on a cyclic MDS code and a low-complexity nonbinary message-passing decoding algorithm","C. Chen; B. Bai; X. Wang; M. Xu","State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China; State Key Laboratory of ISN, Xidian University, Xi'an, China; Panasonic Research & Development Center China Co., Ltd.",IEEE Communications Letters,"8 Mar 2010","2010","14","3","239","241","In this letter, we propose a construction of nonbinary quasi-cyclic low-density parity-check (QC-LDPC) codes based on a cyclic maximum distance separable (MDS) code. The parity-check matrices are significantly rank deficient square matrices and their Tanner graphs have a girth of at least 6. The minimum distances of the codes are very respectable as far as LDPC codes are concerned. Based on plurality voting and iterative mechanism, a low-complexity nonbinary massage-passing decoding algorithm is proposed. It only requires finite field operations, integer additions and integer comparisons. Simulation results show that the decoding algorithm is fit for the proposed codes, providing efficient trade-offs between performance and decoding complexity, which suggests that the coding scheme may find some applications in communication or storage systems with high-speed and low-power consumption requirements.","1558-2558","","10.1109/LCOMM.2010.03.092296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5426595","Nonbinary low-density parity-check (LDPC) code;maximum distance separable (MDS) code;plurality voting;iterative decoding;nonbinary message-passing decoding","Parity check codes;Iterative decoding;Iterative algorithms;Sparse matrices;Voting;Galois fields;Chaotic communication;Sum product algorithm;Fast Fourier transforms;Reed-Solomon codes","","22","","10","IEEE","8 Mar 2010","March 2010","","IEEE","IEEE Journals"
"Performance and Complexity of 32 k-bit Binary LDPC Codes for Magnetic Recording Channels","S. Jeon; B. V. K. Vijaya Kumar","Data Storage Systems Center (DSSC), Carnegie Mellon University, Pittsburgh, PA, USA; Data Storage Systems Center (DSSC), Carnegie Mellon University, Pittsburgh, PA, USA",IEEE Transactions on Magnetics,"20 May 2010","2010","46","6","2244","2247"," Recently, 32 k-bit sector size for hard disk drives is being investigated to take advantage of the superior performance of long error correcting codes. Meanwhile, low-density parity-check (LDPC) codes have been actively investigated for obtaining coding gains over conventional Reed-Solomon (RS) codes mainly for 4 k-bit sectors. In this paper, the coding gain of a 32 k-bit LDPC code over a 4 k-bit LDPC code, a 32 k-bit RS code, and a 4 k-bit RS code in magnetic recording channels is investigated. The decoding complexity of 32 k-bit LDPC codes and 4 k-bit LDPC codes is also discussed. It is important to evaluate whether the coding gains are enough to justify the increased complexity. Using the 32 k-bit LDPC code, 0.8-dB gain over the 32 k-bit RS code or the 4 k-bit LDPC code (the two schemes coincidentally showed similar performance) at 32 k-bit block error rate (BLER) $10^{-3}$ , and 1.6-dB gain over the 4 k-bit RS code were obtained. It is shown that 32 k-bit LDPC codes require a larger number of iterations than the 4 k-bit LDPC codes. It is also shown that there is much room to improve the design of 32 k-bit LDPC codes than the code used in the simulation. To illustrate the potential, quasicyclic LDPC codes with column weights up to 13 with girth 6 are investigated. ","1941-0069","","10.1109/TMAG.2010.2043067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5467496","Low-density parity-check (LDPC) code;magnetic recording channel;4 k-byte sector","Parity check codes;Magnetic recording;Error correction codes;Decoding;Reed-Solomon codes;Performance gain;Concatenated codes;Data storage systems;Decision support systems;USA Councils","","20","","9","IEEE","20 May 2010","June 2010","","IEEE","IEEE Journals"
"Weight Distributions of Regular Low-Density Parity-Check Codes Over Finite Fields","S. Yang; T. Honold; Y. Chen; Z. Zhang; P. Qiu","Zhengyuan Xiaoqu, Hangzhou, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Huawei Technologies Company Limited, Shanghai, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",IEEE Transactions on Information Theory,"10 Nov 2011","2011","57","11","7507","7521","The average weight distribution of a regular low-density parity-check (LDPC) code ensemble over a finite field is thoroughly analyzed. In particular, a precise asymptotic approximation of the average weight distribution is derived for the small-weight case, and a series of fundamental qualitative properties of the asymptotic growth rate of the average weight distribution are proved. Based on this analysis, a general result, including all previous results as special cases, is established for the minimum distance of individual codes in a regular LDPC code ensemble.","1557-9654","","10.1109/TIT.2011.2162642","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5960793","Low-density parity-check (LDPC) codes;minimum distance;weight distribution","Iterative decoding;Maximum likelihood estimation;Polynomials","","8","","15","IEEE","25 Jul 2011","Nov. 2011","","IEEE","IEEE Journals"
"Binary Burst Error Correcting Cyclic Codes Designed with the Circulant Parity Check Matrix","S. Vafi; P. H. Dung","School of Engineering and Information Technology, Charles Darwin University, Darwin, Australia; School of Engineering and Information Technology, Charles Darwin University, Darwin, Australia",IEEE Communications Letters,"15 Aug 2012","2012","16","8","1277","1279","The letter presents binary cyclic codes with the maximum burst error correction capability. This is achieved based on the properties of circulant parity check matrix. Results conclude existence of codes with high minimum weight and rate greater than 0.28. It also gives cyclic product codes suitable for multiple burst and random error corrections.","1558-2558","","10.1109/LCOMM.2012.052112.120768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6208785","Cyclic codes;circulant parity check matrix;burst error correcting codes","Parity check codes;Error correction codes;Polynomials;Decoding;Product codes;Error correction;Computers","","4","","12","IEEE","30 May 2012","August 2012","","IEEE","IEEE Journals"
"Efficiently Encodable Irregular QC-LDPC Codes Constructed from Self-Reciprocal Generator Polynomials of MDS Codes","N. Kamiya","Information and Media Processing Laboratories, NEC Corporation Limited, Kawasaki, Kanagawa, Japan",IEEE Communications Letters,"30 Sep 2010","2010","14","9","1","3","This letter presents a class of quasi-cyclic (QC) low-density parity-check (LDPC) codes which are efficiently encodable and have better memory efficiency than other randomly constructed QC-LDPC codes. The parity-check matrix of the codes is obtained from a block circulant matrix that is generated from a self-reciprocal generator polynomial of a maximum distance separable (MDS) code by replacing some of its block entries by all zero matrices. We show by simulations that the codes can achieve excellent error performance.","1558-2558","","10.1109/LCOMM.2010.080410.101034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5557641","Low-density parity-check codes;maximum distance separable codes;encoding","Encoding;Parity check codes;Polynomials;IEEE 802.11n Standard;Generators;Bit error rate;Decoding","","6","","10","IEEE","26 Aug 2010","September 2010","","IEEE","IEEE Journals"
"Low-Density Parity-Check Codes and Their Rateless Relatives","N. Bonello; S. Chen; L. Hanzo","School of ECS, University of Southampton, UK; School of ECS, University of Southampton, UK; School of ECS, University of Southampton, UK",IEEE Communications Surveys & Tutorials,"4 Feb 2011","2011","13","1","3","26","This survey guides the reader through the extensive open literature that is covering the family of low-density parity-check LDPC codes and their rateless relatives. In doing so, we will identify the most important milestones that have occurred since their conception until the current era and elucidate the related design problems and their respective solutions.","1553-877X","","10.1109/SURV.2011.040410.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5473888","Low-density parity-check (LDPC) codes;rateless codes and codes-on-graph","Parity check codes;Channel capacity;Turbo codes;Error correction codes;Forward error correction;Redundancy;Error correction;Signal design","","60","","313","IEEE","27 May 2010","First Quarter 2011","","IEEE","IEEE Journals"
