ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:6135499,journal,Cyclic and Quasi-Cyclic LDPC Codes on Constrained Parity-Check Matrices and Their Trapping Sets,"Qin Huang, Qiuju Diao, Shu Lin, Khaled Abdel-Ghaffar","This paper is concerned with construction and structural analysis of both cyclic and quasi-cyclic codes, particularly low-density parity-check (LDPC) codes. It consists of three parts. The first part shows that a cyclic code given by a parity-check matrix in circulant form can be decomposed into descendant cyclic and quasi-cyclic codes of various lengths and rates. Some fundamental structural prop...",,May 2012,10.1109/TIT.2011.2179842,https://ieeexplore.ieee.org/document/6135499,new
ieee:6168878,journal,Design of Length-Compatible Low-Density Parity-Check Codes,"Kyung-Joong Kim, Jin-Ho Chung, Kyeongcheol Yang","Length-compatible low-density parity-check (LC-LDPC) codes are a class of low-density parity-check (LDPC) codes which can support a wide range of lengths for a given rate. They may be obtained by applying shortening and puncturing schemes to good LDPC codes. However, this conventional approach does not always guarantee them to have a good performance because their degree distributions may be wildl...",,May 2012,10.1109/LCOMM.2012.030912.120231,https://ieeexplore.ieee.org/document/6168878,new
ieee:6168867,journal,An Enhanced Soft Value Calculation for LDPC Coded Pulse-Position-Modulation,"Yongsheng Wu, Aiying Yang, Yu-nan Sun, Chunxue Yang","In this letter, a simplified soft value extraction algorithm for LDPC coded PPM modulated signals is presented. The Monte Carlo simulations are applied to get the BER curves of the system based on the simplified AWGN channel. Through rearranging the soft value by the exponential function, we get an even better performance of the system.",,May 2012,10.1109/LCOMM.2012.030912.112351,https://ieeexplore.ieee.org/document/6168867,new
ieee:6168188,journal,LLR Approximation for Wireless Channels Based on Taylor Series and its Application to BICM With LDPC Codes,"Reza Asvadi, Amir H. Banihashemi, Mahmoud Ahmadian-Attari, Hamid Saeedi","A new approach for the approximation of the channel log-likelihood ratio (LLR) for wireless channels based on Taylor series is proposed. The approximation is applied to uncorrelated flat fading channels with unknown channel state information at the receiver. It is shown that the proposed approximation greatly simplifies the calculation of channel LLRs, and yet provides results almost identical to ...",,May 2012,10.1109/TCOMM.2012.030712.110142,https://ieeexplore.ieee.org/document/6168188,new
ieee:6192279,journal,Low Latency Coding: Convolutional Codes vs. LDPC Codes,"Shashank V. Maiya, Daniel J. Costello, Thomas E. Fuja","This paper compares the performance of convolutional codes to that of LDPC block codes with identical decoding latencies. The decoding algorithms considered are the Viterbi algorithm and stack sequential decoding for convolutional codes and iterative message passing for LDPC codes. It is shown that, at very low latencies, convolutional codes with Viterbi decoding offer the best performance, wherea...",,May 2012,10.1109/TCOMM.2012.042712.110189,https://ieeexplore.ieee.org/document/6192279,new
ieee:6227455,journal,Energy efficient low-cost video communications,"Alberto Corrales-Garcia, Jose Luis Martinez, Gerardo Fernandez-Escribano, Francisco Jose Quiles","Although traditional video coding is based on complex encoders and simple decoders, more recent codecs can reverse the complexity in order to provide low-cost encoders for mobile devices. However, the complexity is moved from the encoder to the decoder, accumulating high complexity on the decoder side. In this work, a parallel decoding architecture is proposed which exploits multiplecore processor...",,May 2012,10.1109/TCE.2012.6227455,https://ieeexplore.ieee.org/document/6227455,new
ieee:6135505,journal,LDPC Codes for Compressed Sensing,"Alexandros G. Dimakis, Roxana Smarandache, Pascal O. Vontobel","We present a mathematical connection between channel coding and compressed sensing. In particular, we link, on the one hand, channel coding linear programming decoding (CC-LPD), which is a well-known relaxation of maximum-likelihood channel decoding for binary linear codes, and, on the other hand, compressed sensing linear programming decoding (CS-LPD), also known as basis pursuit, which is a wide...",,May 2012,10.1109/TIT.2011.2181819,https://ieeexplore.ieee.org/document/6135505,new
ieee:6168872,journal,On the Design of LDPC-Convolutional Ensembles Using the TEP Decoder,"Pablo M. Olmos, Luis Salamanca, Juan Jose Murillo-Fuentes, Fernando Perez-Cruz","Low-density parity-check convolutional (LDPCC) codes asymptotically achieve channel capacity under belief propagation (BP) decoding. In this paper, we decode LDPCC codes using the Tree-Expectation Propagation (TEP) decoder, recently proposed as an alternative decoding method to the BP algorithm for the binary erasure channel (BEC). We show that, for LDPCC codes, the TEP decoder improves the BP sol...",,May 2012,10.1109/LCOMM.2012.030912.120092,https://ieeexplore.ieee.org/document/6168872,new
ieee:6168190,journal,On the Overflow Problem in Finite Precision Turbo Decoding Message Passing,Wojciech Sulek,"Much attention has been paid recently to the so-called layered decoding of LDPC codes, also known as turbo-decoding message passing (TDMP). The TDMP algorithm for decoding LDPC codes is known to possess some desirable features, such as fast convergence speed, reduced memory requirements and reduced implementation complexity in comparison with standard two-phase message passing algorithm. In this p...",,May 2012,10.1109/TCOMM.2012.030712.110545,https://ieeexplore.ieee.org/document/6168190,new
ieee:6226962,journal,Zigzag-coded modulation for high-speed fiber optical channels,"Salim Kahveci, Chen Gong, Xiaodong Wang","We propose new coded modulation schemes for ultra-high-speed optical transmission (e.g., 100 Gb/s and above) using component concatenated zigzag codes in combination with high-order digital modulation and coherent detection. In particular, we propose single-level coded modulation and multi-level coded modulation using concatenated zigzag codes. For single-level coded modulation, only one concatena...",,May 2012,10.1364/JOCN.4.000382,https://ieeexplore.ieee.org/document/6226962,new
