ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:7265232,journal,Special issue on advances in channel coding,"Erdal Arikan, Michael Lentmaier, Guido Montorsi","Since the invention of turbo codes in 1993 there has been an enormous interest and progress in the field of capacity approaching code constructions. Many classical constructions have been replaced by newer, better performing codes with feasible decoding complexity. Most of these modern code constructions, such as turbo codes, Gallager&#39;s low-density parity-check (LDPC) codes and their generalizatio...",,Aug. 2015,10.1109/JCN.2015.000062,https://ieeexplore.ieee.org/document/7265232,new
ieee:7081771,journal,Marker Codes on BPMR Write Channel With Data-Dependent Written-in Errors,"Tong Wu, Marc A. Armand","The performance of bit-patterned media recording is limited, in part, by written-in errors in the write channel, which has recently been modeled by a channel introducing data-dependent insertion, deletion, and substitution (DIDS) errors. The Davey-MacKay (DM) construction has shown promising error performance on the DIDS channel, where synchronization errors are sparse and burst error lengths befo...",,Aug. 2015,10.1109/TMAG.2015.2421278,https://ieeexplore.ieee.org/document/7081771,new
ieee:7128373,journal,Raptor-Coded Noncoherent Cooperative Schemes Based on Distributed Unitary Space–Time Modulation,"Wei-Min Lai, Yen-Ming Chen, Yeong-Luh Ueng","In this paper, we investigate Raptor-coded distributed unitary space-time modulation (USTM) schemes, where both the amplify-and-forward (AF) and decode-and-forward (DF) relaying scenarios are considered, under a wireless relay network with arbitrary path gains for the channel fading coefficients. First, the AF and DF relaying procedures are investigated based on the use of an inner USTM signal and...",,Aug. 2015,10.1109/TCOMM.2015.2446981,https://ieeexplore.ieee.org/document/7128373,new
ieee:7113812,journal,Performance Analysis of Quality-Based Channel State Feedback Scheme for Wireless Multicast Systems With Greedy Scheduling,"In-Ho Lee, Seok-Chul Kwon","Multi-group multicasting has recently attracted substantial attention. In this letter, we propose quality-based channel state information feedback (QCF) in multicast systems with greedy scheduling of multiple multicast groups, and present exact expressions for outage probability and average capacity of the multicast systems using QCF over independent Rayleigh fading channels. Further, we provide a...",,Aug. 2015,10.1109/LCOMM.2015.2438056,https://ieeexplore.ieee.org/document/7113812,new
ieee:8213024,journal,A New Non-MDS RAID-6 Code to Support Fast Reconstruction and Balanced I/Os,"Ping Xie, Jianzhong Huang, Qiang Cao, Xiao Qin, Changsheng Xie","RAID-6 is widely applied to tolerate double concurrent disk failures in both disk arrays and storage clusters. Among numerous erasure codes developed to implement RAID-6, Maximum Distance Separable (MDS) Codes are highly popular. Owing to the limitation of parity generating schemes used in MDS codes, RAID-6-based storage systems suffer from unbalance I/Os and low reconstruction performance. Out of...",,Aug. 2015,10.1093/comjnl/bxv006,https://ieeexplore.ieee.org/document/8213024,new
ieee:7147804,journal,Analysis and Design of Finite Alphabet Iterative Decoders Robust to Faulty Hardware,"Elsa Dupraz, David Declercq, Bane Vasić, Valentin Savin","This paper addresses the problem of designing low-density parity check decoders robust to transient errors introduced by faulty hardware. We assume that the faulty hardware introduces errors during the message-passing updates, and we propose a general framework for the definition of the message update faulty functions. Within this framework, we define symmetry conditions for the faulty functions a...",,Aug. 2015,10.1109/TCOMM.2015.2452259,https://ieeexplore.ieee.org/document/7147804,new
ieee:6997989,journal,Efficient Soft-Input Soft-Output MIMO Chase Detectors for Arbitrary Number of Streams,"Ahmad Gomaa, Louay M. A. Jalloul","We present novel soft-input soft-output (SISO) multiple-input multiple-output (MIMO) detectors based on the Chase detection principle in the context of iterative detection and decoding (IDD). The proposed detector complexity is linear in the signal modulation constellation size and the number of spatial streams. Two variants of the SISO detector are developed, referred to as SISO block decision-fe...",,Aug. 2015,10.1109/LSP.2014.2385776,https://ieeexplore.ieee.org/document/6997989,new
ieee:7369544,conference,Real-time rate-adaptable coding for fading channels,"Sam Schmidt, Willie K. Harrison","In this paper, a new adaptive-rate convolutional coding system for maximizing the throughput over slowly fading channels is presented. The scheme is capable of adapting on the fly to fading conditions without the delay inherent in ARQ-based adaptive-rate strategies. The system employs a bank of encoders, and the current encoder is selected as a function of the channel state information obtained th...",,9-12 Aug. ,10.1109/DSP-SPE.2015.7369544,https://ieeexplore.ieee.org/document/7369544,new
ieee:7279788,conference,Performance simulation of using non-binary LDPC codes to against rain fade in Ka-band,"Fu-xing Zhang, Sheng-wang Xu","Rain fade can lead to the deterioration of Ka-band Satellite communication performance, one of the efficient ways against rain fade is using channel coding with better performance. Non-binary LDPC codes, as an advanced error correcting code, having strong ability to correct errors, can be used to against rain fade. The paper presents an analysis on influence of rainfalls in Ka-band Satellite commu...",,8-10 Aug. ,10.1109/ICInfA.2015.7279788,https://ieeexplore.ieee.org/document/7279788,new
ieee:7255228,conference,Parallel LDPC decoding on a GPU using OpenCL and global memory for accelerators,"Jung-Hyun Hong, Ki-Seok Chung",This paper introduces a parallel software decoder of Low Density Parity Check (LDPC) codes with an Open Computing Language (OpenCL) framework including Global Memory for ACcelerators (GMAC). The LDPC code is one of the most popular and strongest error correcting codes for mobile communication systems. OpenCL is an open standard programming framework that supports programming languages and applicat...,,6-7 Aug. 2,10.1109/NAS.2015.7255228,https://ieeexplore.ieee.org/document/7255228,new
ieee:7255200,conference,Cost-effectively improving life endurance of MLC NAND flash SSDs via hierarchical data redundancy and heterogeneous flash memory,"Shishi Tan, Ruirong Yu, Shenggang Wan, Qiang Cao","As an alternative to conventional spinning HDDs, MLC NAND flash memory based SSDs suffer from a low life endurance. To cost-effectively address this problem, we propose integrating both Hierarchical data redundancy and Heterogeneous flash memory techniques into those SSDs, named as H2-SSD. By deploying across-chips data redundancy in addition to the conventional in-page ECCs, the error correction ...",,6-7 Aug. 2,10.1109/NAS.2015.7255200,https://ieeexplore.ieee.org/document/7255200,new
ieee:7454357,conference,Design of polar codes for Rayleigh fading channel,Peter Trifonov,"A simple method for construction of polar codes for Rayleigh fading channel is presented. The subchannels induced by the polarizing transformation are modeled as multipath fading channels, and their diversity order and noise variance are tracked. It is shown that the performance of polar codes in fading channels can be substantially improved by employing the construction with dynamic frozen symbol...",,25-28 Aug.,10.1109/ISWCS.2015.7454357,https://ieeexplore.ieee.org/document/7454357,new
ieee:7454339,conference,Phase noise compensation for dually-polarized systems with independent transmission streams,"M. Martalò, G. Ferrari, M. Asim, J. Gambini, C. Mazzucco, G. Cannalire, S. Bianchi, R. Raheli","In this paper, an innovative Minimum Mean Square Error (MMSE)-based iterative synchronization algorithm is devised for a dually-polarized wireless link, affected by phase noise and Cross-Polarization Interference (XPI), with independent transmission streams over the two polarizations. A novel perpolarization soft decision-directed iterative receiver with separate A Posteriori Probability (APP)-bas...",,25-28 Aug.,10.1109/ISWCS.2015.7454339,https://ieeexplore.ieee.org/document/7454339,new
ieee:7454356,conference,Block sequential decoding of polar codes,"Grigorii Trofimiuk, Peter Trifonov","The problem of efficient decoding of polar codes is considered. A modification of the sequential decoding algorithm is proposed. Instead of processing one symbol at each iteration, we perform ML decoding of blocks of symbols using the tree-trellis list Viterbi algorithm. Numeric results show that the proposed approach significantly reduces the average complexity and latency of the sequential decod...",,25-28 Aug.,10.1109/ISWCS.2015.7454356,https://ieeexplore.ieee.org/document/7454356,new
ieee:7289290,conference,Near capacity LDPC coded MU-BICM-ID for 5G,"Shuang Chen, Kewu Peng, Yushu Zhang, Jian Song","In 5th generation (5G) wireless communication networks, non-orthogonal multiple access (NOMA) is a key technique for supporting massive connectivity and high spectral efficiency. In NOMA systems, the signals sent by multiple users are superimposed at the receiver, which is a multiple access channel (MAC) in information-theoretic perspective. In this paper, we propose near-capacity multi-user bit-i...",,24-28 Aug.,10.1109/IWCMC.2015.7289290,https://ieeexplore.ieee.org/document/7289290,new
ieee:7289086,conference,Genie-aided adaptive normalized min-sum algorithm for LDPC decoding,"Yue Liu, Kewu Peng, Changyong Pan, Liwen Fan","This paper proposes an algorithm for the decoding of low-density parity check (LDPC) codes, aiming to retrieve the performance degradation of conventional normalized min-sum algorithm, especially for irregular LDPC code. In our proposed algorithm, normalization factors are adjusted dynamically and adaptively during iterative decoding process according to look-up tables obtained by training and sim...",,24-28 Aug.,10.1109/IWCMC.2015.7289086,https://ieeexplore.ieee.org/document/7289086,new
ieee:7289085,conference,Performance analysis and alternative proposals for DTMB system,"Yue Liu, Kewu Peng, Jian Song, Tao Cheng",Digital television terrestrial multimedia broadcasting (DTMB) is the digital television terrestrial broadcasting (DTTB) standard apllied in the People&#39;s Republic of China. The performance degradation of each transmission step in DTMB system is analyzed thoroughly in this paper. The overall degradation includes two main parts: the time-frequency bandwidth loss and imperfect coded modulation scheme....,,24-28 Aug.,10.1109/IWCMC.2015.7289085,https://ieeexplore.ieee.org/document/7289085,new
ieee:7289068,conference,Comparative simulation for physical layer key generation methods,"Amal Saad, Amr Mohamed, Tarek M. Elfouly, Tamer Khattab, Mohsen Guizani","The paper cogitates about a comparative simulation for various distillation, reconciliation, and privacy amplification techniques that are used to generate secure symmetric physical layer keys. Elementary wireless model of two mobile nodes in the presence of a passive eavesdropper is used to perform the comparison process. Important modifications are proposed to some phases&#39; techniques in order to...",,24-28 Aug.,10.1109/IWCMC.2015.7289068,https://ieeexplore.ieee.org/document/7289068,new
ieee:7289241,conference,Adaptive Modulation and Coding based error resilience for transmission of compressed video,"Ryan Perera, Anil Fernando, Hemantha K. Arachchi, Muhammad Ali Imran","High spectral efficiency is at the core of any effort made to achieve the data rates and capacity requirements demanded by next generation mobile technologies. Adaptive Modulation and Coding (AMC) is considered a powerful tool for the efficient usage of spectrum and for the provision of channel adaptive error resilience. In this paper, a novel AMC based transmission scheme is introduced for Long T...",,24-28 Aug.,10.1109/IWCMC.2015.7289241,https://ieeexplore.ieee.org/document/7289241,new
ieee:7283981,conference,Memory 4 triple-binary turbo codes of rate 0.6,"Andy Vesa, Maria Kovaci, Lucian Trifina, Horia Balta","In this paper, a triple binary turbo codes (TBTCs) family with rate 3/4 constituent convolutional codes of memory 4 is presented. With an observer canonical form implementation of component encoders, the family has over 500,000 units. In this family, we addressed the issue of selecting turbo codes. Through an exhaustive search using a selection criterion based on the convergence of the iterative p...",,24-27 Aug.,10.1109/MMAR.2015.7283981,https://ieeexplore.ieee.org/document/7283981,new
ieee:7345373,conference,A New Solution Based on Multi-rate LDPC for Flash Memory to Reduce ECC Redundancy,"Shigui Qi, Dan Feng, Nan Su, Wenguo Liu, Jingning Liu","Low-density parity-check (LDPC) code can provide powerful error correcting performance for NAND flash memory. Different LDPC code rate has different error correcting performance. Moreover, the raw bit error rate of flash memory is very low in the early lifetime. This will generate ECC redundancy that the error correcting performance of LDPC cannot be completely released. We propose a new Switch LD...",,20-22 Aug.,10.1109/Trustcom.2015.465,https://ieeexplore.ieee.org/document/7345373,new
ieee:7282164,conference,Reliable gold code generators for GPS receivers,"Mohamed Mourad Hafidhi, Emmanuel Boutillon, Chris Winstead","This paper1 examines five strategies for upset protection in Gold sequence generators used to maintain signal acquisition in GPS receivers. This work is motivated by the increased prevalence of single-event upsets in ultra low-power GPS receivers. If any upset occurs in the Linear Feedback Shift Register (LFSR) modules, then the corresponding satellite signal must be re-acquired, resulting in high...",,2-5 Aug. 2,10.1109/MWSCAS.2015.7282164,https://ieeexplore.ieee.org/document/7282164,new
ieee:7332557,conference,Streaming data transmission by using spatially coupled LDPC codes,"Sijie Wang, Zhongwei Si, Xuehong Lin","With the tremendous development of mobile Internet and big data, much attention has been attracted on streaming data transmission. In this paper, we propose a quasi real-time transmission scheme using spatially coupled LDPC codes for forward error correction. Recursive encoder and sliding-window decoder with low-latency and low-complexity are employed for data transmission. When any error is repor...",,19-20 Aug.,,https://ieeexplore.ieee.org/document/7332557,new
ieee:7498017,conference,Adaptive coded modulation based on LDPC codes,"Bo Li, Chang Ju, Hongjuan Yang, Gongliang Liu","In order to resolve the problem of limited spectrum resources and low spectrum utilization rate, we adopted adaptive coded modulation technology based on LDPC codes. We used PEG method to construct the LDPC check matrix and B-P algorithm to decode. In addition, we used the adaptive algorithm based on reliability. We got the modulation and coding scheme thresholds with different reliability request...",,15-17 Aug.,10.1109/CHINACOM.2015.7498017,https://ieeexplore.ieee.org/document/7498017,new
ieee:7497931,conference,LDPC codes for low-complexity analog decoders,"Hao Zheng, Xuhui Ding, Zhiyuan Wang, Yimin Li, Haikun Luo","Compared with their digital counterparts, LDPC analog decoders own higher power efficiency which is suitable for low-power-consumptions applications. However, the high designing complexity of analog decoders with long block length has impeded their real-world applications. This paper presents a method to construct LDPC codes that can lower the designing complexity significantly by using identical ...",,15-17 Aug.,10.1109/CHINACOM.2015.7497931,https://ieeexplore.ieee.org/document/7497931,new
ieee:7497930,conference,Improved decoding of LDPC codes by variable-to-check residual belief propagation,"Lingyan Song, Shujuan Hou","This paper proposes an improved variable-to-check residual belief propagation algorithm, called Lazy-RBP, in which a new informed dynamic schedule (IDS) combined with the lazy schedule (LS) is adopted. Firstly, Lazy-RBP exploits the probabilistic girth-based approach, one of the LS strategies, to decide the set of updated variable nodes in each iteration. Then among this set, a new IDS scheme is i...",,15-17 Aug.,10.1109/CHINACOM.2015.7497930,https://ieeexplore.ieee.org/document/7497930,new
ieee:7498023,conference,Signaling transmission schemes for next generation broadcast wireless systems,"Fang Wang, Yajun Kou, Yang Xu, Jian Chen","Chinese next generation broadcast wireless (NGB-W) systems are aimed to provide high-speed, ubiquitous, secure broadcast services and tri-play services to massive users. Advanced terrestrial broadcast techniques are needed to support these services in NGB-W systems. In this paper, new signaling transmission schemes supporting variable signaling bit length are proposed for NGB-W terrestrial broadca...",,15-17 Aug.,10.1109/CHINACOM.2015.7498023,https://ieeexplore.ieee.org/document/7498023,new
ieee:7498026,conference,Joint LDPC and Physical Layer Network Coding for Two-way Relay Channels with different frequency offsets,"Bin Sun, Gang Wang, Wenchao Yang, Liming Zheng","Using Physical Layer Network Coding in Two-way Relay Channels, different carrier frequency in Multiple Access phase will cause serious performance loss of wireless communication systems. Joint Physical-layer Network Coding and Channel Coding can improve system performance and reduce facility complexity to a large extant. However, a great majority of these designs only consider synchronization at p...",,15-17 Aug.,10.1109/CHINACOM.2015.7498026,https://ieeexplore.ieee.org/document/7498026,new
ieee:7497928,conference,Concatenated polar-coded multilevel modulation,"Sheng-Mei Zhao, Shun-pin Xu, Chao Xing","Combination of channel coding and modulation has been demonstrated to have high power and bandwidth efficiency. Compared with polar codes, the concatenated polar codes boost the error rate probability to almost exponential in the block-length with essentially no loss in computational complexity. In this paper, a concatenated polar-coded multilevel modulation scheme is proposed, where polar codes a...",,15-17 Aug.,10.1109/CHINACOM.2015.7497928,https://ieeexplore.ieee.org/document/7497928,new
ieee:7498024,conference,Performance evaluation of next generation broadcast wireless systems in the UHF TV band,"Yang Xu, Fang Wang, Yajun Kou, Rongfang Song",A simulation platform for Chinese next generation broadcast wireless (NGB-W) terrestrial broadcast systems is introduced. The performance of NGB-W terrestrial broadcast systems in the ultra high frequency TV band is evaluated by simulations under various conditions. It is shown that the performance of NGB-W terrestrial broadcast systems is much better than that of the second generation terrestrial...,,15-17 Aug.,10.1109/CHINACOM.2015.7498024,https://ieeexplore.ieee.org/document/7498024,new
ieee:7498031,conference,Reduction of physical layer signaling overhead in DVB-NGH systems,"Weidong Wen, Jinfeng Tian, Mingqi Li, Guohui Li","The Digital Video Broadcasting Next Generation Handheld (DVB-NGH) standard has adopted many advanced technologies, including overhead reduction schemes, to maximize the system capacity. However, some of the overhead reduction schemes of Layer-1 (L1) signaling result in increased initial capture time delays. In order to get a more flexible trade-off between overhead reduction and initial capture ti...",,15-17 Aug.,10.1109/CHINACOM.2015.7498031,https://ieeexplore.ieee.org/document/7498031,new
ieee:7412458,conference,Comparison between LDPC codes and QC-LDPC codes in term of PAPR in OFDM system with different encoding techniques,"Ezmin Abdullah, Azlina Idris","Peak to Average Power Ratio (PAPR) is known to be a traditional problem in Orthogonal Frequency Division Multiplexing (OFDM). The peak value of power signals bring to many other problems, thus the implementation of OFDM system in many wireless applications are growing slowly. There are many techniques have been discussed to reduce PAPR in OFDM systems and one of them is PAPR reduction through codi...",,10-11 Aug.,10.1109/ICSGRC.2015.7412458,https://ieeexplore.ieee.org/document/7412458,new
ieee:6945251,journal,Ant Colony Optimization-Based Adaptive Network-on-Chip Routing Framework Using Network Information Region,"Hsien-Kai Hsin, En-Jui Chang, Kuan-Yu Su, An-Yeu Wu","The network-on-chip (NoC) system can provide more scalable and flexible on-chip interconnection compared with system bus. The performance of on-chip adaptive routing algorithms greatly relies on the adopted network information. To the best our knowledge, previous routing algorithms utilize either spatial or temporal network information to improve performance. However, few works have established a ...",,1 Aug. 201,10.1109/TC.2014.2366768,https://ieeexplore.ieee.org/document/6945251,new
