ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:4524333,journal,Per-user packet outage analysis in slow multiaccess fading channels with successive interference cancellation for equal rate applications,"Vincent K.N. Lau, Wing Kwan Ng","In this paper, we derive analytically the per-user packet outage probability and the total system goodput for multiaccess systems using multiuser detector with adaptive successive interference cancellation (MUD-SIC). We consider a multiuser wireless system with n mobile users and a base station. We assume slow fading channels where packet transmission error (outage) is the primary concern even if ...",,May 2008,10.1109/TWC.2008.061022,https://ieeexplore.ieee.org/document/4524333,new
ieee:4524319,journal,Robust high throughput space time block codes using parallel interference cancellation,"Nicholas S.J. Pau, Desmond P. Taylor, Philippa A. Martin",We present a space-time coded system which achieves high throughput and good performance using low- complexity detection and decoding. We focus on a Rate 2 quasi- orthogonal space-time block code structure which enables us to achieve an overall throughput of 5.6 bits/symbol period with good performance and relatively simple decoding using iterative parallel interference cancellation. We show that ...,,May 2008,10.1109/TWC.2008.060335.,https://ieeexplore.ieee.org/document/4524319,new
ieee:4556288,conference,On the implementation of bus-based architectures for LDPC decoding,"G. Aggouras, V. Paliouras","Three families of architectures for LDPC decoding are presented in this paper, aiming at the reduction of the interconnection complexity dominant in an LDPC decoder. The proposed architectures explore tradeoffs between the interconnection complexity, delay, and decoding performance. A graph-based technique is introduced that allows the formation of groups of calculations, such that inter-group com...",,7-9 May 20,10.1109/ISWPC.2008.4556288,https://ieeexplore.ieee.org/document/4556288,new
ieee:4556186,conference,Systematic Repeat Accumulate codes for bit-interleaved coded modulation with iterative demapping over AWGN and Rayleigh fading channels,"Wei Kwang Han, Stephane Y. Le Goff, Bayan S. Sharif","Repeat Accumulate (RA) codes are the simplest one in the family of the capacity approaching codes, with great potential in the applications of modern communications systems. RA codes combine both the advantages of turbo codes and LDPC codes and are implemented using a turbo code representation to perform encoding and an LDPC code representation to perform decoding. The RA interleaver is chosen by ...",,7-9 May 20,10.1109/ISWPC.2008.4556186,https://ieeexplore.ieee.org/document/4556186,new
ieee:4556289,conference,Impact of roundoff errors in LDPC decoding,"N. Kanistras, V. Paliouras","In this paper the impact of roundoff mechanisms on the performance of message-passing LDPC decoding is studied. It is shown that finite word length introduces error by means of two mechanisms, each of which is analyzed. The impact and behavior of the two mechanisms are clarified by experimental results.",,7-9 May 20,10.1109/ISWPC.2008.4556289,https://ieeexplore.ieee.org/document/4556289,new
ieee:4556307,conference,Lower and upper bounds for the generalized Marcum and Nuttall Q-functions,"Sotirios K. Mihos, Vasilios M. Kapinas, George K. Karagiannidis","Monotonicity criteria are established for the generalized Marcum Q-function QM (α, β) and the standard Nuttall Q-function QM,N (α, β). Specifically, we present that QM (α, β) is monotonically increasing with regard to its order M, for all ranges of the parameters α, β, whereas QM,N (α, β) possesses analogous monotonicity behavior with respect to M + N, under the assumptions of a ≥ 1 and constant d...",,7-9 May 20,10.1109/ISWPC.2008.4556307,https://ieeexplore.ieee.org/document/4556307,new
ieee:4578623,conference,A probabilistic algorithm for finding the minimum-size stopping sets of LDPC codes,"Masanori Hirotomo, Yoshiho Konishi, Masakatu Morii","On the binary erasure channel, the performance of LDPC codes decoded by iterative algorithms is dominated by small-size stopping sets, especially minimal stopping sets. In this paper, we propose a probabilistic algorithm for computing the minimum size of stopping sets of LDPC codes. In this algorithm, we generate efficiently small-size stopping sets by using the relation between small-size stoppin...",,5-9 May 20,10.1109/ITW.2008.4578623,https://ieeexplore.ieee.org/document/4578623,new
ieee:4578624,conference,Constructions of high performance non-binary quasi-cyclic LDPC codes,"Bo Zhou, Li Zhang, Qin Huang, Shu Lin, Meina Xu",This paper presents algebraic methods for constructing high performance quasi-cyclic LDPC codes over non-binary fields. Experimental results show that codes constructed based on these methods perform well over the AWGN channel with iterative decoding using a fast Fourier transform based sum-product algorithm. They achieve significantly large coding gains over Reed-Solomon codes of the same lengths...,,5-9 May 20,10.1109/ITW.2008.4578624,https://ieeexplore.ieee.org/document/4578624,new
ieee:4578696,conference,LDPC codes which can correct three errors under iterative decoding,"Shashi Kiran Chilappagari, Anantha Raman Krishnan, Bane Vasic","In this paper, we provide necessary and sufficient conditions for a column-weight-three LDPC code to correct all patterns up to three errors when decoded using Gallager A algorithm. We then provide a construction technique which results in a code satisfying the above conditions. We also provide numerical assessment of code performance via simulation results.",,5-9 May 20,10.1109/ITW.2008.4578696,https://ieeexplore.ieee.org/document/4578696,new
ieee:4578676,conference,Full-diversity product codes for block erasure and block fading channels,"Joseph J. Boutros, Gilles Zemor, Albert Guillen i Fabregas, Ezio Biglieri","We show how to build full-diversity product codes under both iterative encoding and decoding over non-ergodic channels, in presence of block erasure and block fading. The concept of a rootcheck or a root subcode is introduced by generalizing the same principle recently invented for low-density parity-check codes. We also describe some channel related graphical properties of the new family of produ...",,5-9 May 20,10.1109/ITW.2008.4578676,https://ieeexplore.ieee.org/document/4578676,new
ieee:4578678,conference,"Chains of cyclic codes, Construction X and incremental redundancy","C. Tjhai, M. Tomlinson, Markus Grassl","It is shown that chains of cyclic codes in conjunction with constructions X and XX can be used to efficiently construct sequences of linear codes for application in incremental redundancy communications. In addition to using a CRC for error detection, a novel CRC-less approach to error detection, which is based on the confidence level of the soft decision decoding output, is introduced. This novel...",,5-9 May 20,10.1109/ITW.2008.4578678,https://ieeexplore.ieee.org/document/4578678,new
ieee:4578625,conference,A II-HARQ scheme for BEC models with ML decoding of Turbo Codes,"M. Ferrari, S. Bellini, A. Ambroze, M. Tomlinson","In this paper we propose a coding-decoding scheme to be used for II-type hybrid ARQ on a binary erasure channel model, based on rate compatible punctured binary Turbo Codes, DRP interleaver design and ML decoding at the receiver. We carefully design the interleaver and the puncturing mask, and we describe how to achieve low-complexity Maximum Likelihood decoding. We show for the case of an MPEG2 p...",,5-9 May 20,10.1109/ITW.2008.4578625,https://ieeexplore.ieee.org/document/4578625,new
ieee:4578615,conference,Gallager-Type Bounds for Non-Binary Linear Block Codes over Memoryless Symmetric Channels,"Eran Hof, Igal Sason, Shlomo Shamai","The performance analysis of non-binary linear block codes is studied under ML decoding where it is assumed that the transmission takes place over memoryless symmetric channels. Gallager-type bounds are derived, and the proposed bounds are exemplified for expurgated regular ensembles of non-binary low-density parity-check (LDPC) codes. These bounds are also compared with classical and recent improv...",,5-9 May 20,10.1109/ITW.2008.4578615,https://ieeexplore.ieee.org/document/4578615,new
ieee:4578698,conference,Proof of replica formulas in the high noise regime for communication using LDGM codes,"Shrinivas Kudekar, Nicolas Macris","We consider communication over a binary input memoryless output symmetric channel with low density generator matrix codes and optimal maximum a posteriori decoding. It is known that the problem of computing the average conditional entropy, over such code ensembles in the asymptotic limit of large block length, is closely related to computing the free energy of a mean field spin glass in the thermo...",,5-9 May 20,10.1109/ITW.2008.4578698,https://ieeexplore.ieee.org/document/4578698,new
ieee:4559196,conference,Evaluation of downlink IEEE802.16e communication at airports,"Jan Erik Hakegard, Tor Andre Myrvoll","Mobile WiMAX technology is proposed for ATS and AOC communications in airport areas. This technology provides a large amount of flexibility, incorporating optional use of advanced communication techniques and signal processing. Of particular importance is the use of multiple antenna techniques. In this paper the performance of mobile WiMAX technology is assessed by means of simulations for communi...",,5-7 May 20,10.1109/ICNSURV.2008.4559196,https://ieeexplore.ieee.org/document/4559196,new
ieee:4573003,conference,"Quantum Key Distribution over 25 km, using a Fiber Setup Based on Continuous Variables","S. Fossier, J. Lodewyck, E. Diamanti, M. Bloch, T. Debuisschert, R. Tualle-Brouri, P. Grangier","We describe a complete continuous variable quantum key distribution setup, reaching more than 2 kbit/s over 25 km. Time-multiplexing is used, and reconciliation is performed using fast and efficient LDPC error correcting codes.",,4-9 May 20,,https://ieeexplore.ieee.org/document/4573003,new
ieee:4564647,conference,A new criterion to compare different LDPC codes for hardware implementation,"Amir Hosein Harati Nejad Torbati, Mahmoud Ahmadian Attari, Amir Moosavinia","In this paper we propose a new combinational criterion as a mean for comparison between different LDPC codes in terms of complexity and efficiency. The main idea behind the proposed criterion is to merge different aspects of a code to a unique number. We will show that the new criterion, named “Goodness Number” or GN, is applicable, and in some circumstances it is preferred to other criteria such ...",,4-7 May 20,10.1109/CCECE.2008.4564647,https://ieeexplore.ieee.org/document/4564647,new
ieee:4564862,conference,Optimized DC-free turbo coding scheme under the map decoding algorithm,"Ahmed Refaey, Amr Mokhtar, Paul Fortier","A useful tool in the design of reliable digital communication systems is channel coding. Turbo codes have been shown to yield an outstanding coding gain close to theoretical limits in the additive white Gaussian noise (AWGN) channel. In this paper, we applied Wadayamapsilas schemes of the direct current DC-free codes in a cascaded structure with turbo codes under the Maximum a Posteriori (MAP) dec...",,4-7 May 20,10.1109/CCECE.2008.4564862,https://ieeexplore.ieee.org/document/4564862,new
ieee:4564829,conference,Dynamic-list joint detection and decoding of LDPC-coded V-BLAST systems,"Meng-Ying Tsai, Shahram Yousefi","Soft iterative detection and decoding techniques have been shown to be able to achieve near-capacity performance in multiple antenna systems. To obtain the optimal soft information by marginalizing over the entire observation space is intractable; and it is not clear what the best way to obtain the suboptimal soft information is. In this talk, an improved scheme is proposed which can be adapted to...",,4-7 May 20,10.1109/CCECE.2008.4564829,https://ieeexplore.ieee.org/document/4564829,new
ieee:4564582,conference,Parallel-serial concatenated coding: Design and bit error probability performance,"Vahid Asghari, Sonia Aissa","We present a parallel-serial concatenated coding scheme with three interleavers. The scheme consists of two blocks, each composed of the cascade of an outer encoder and an inner encoder. In each part, the input words of the inner encoder are an interleaved version of the outer codewords. These two serially-concatenated codes are further concatenated in parallel, and linked by an interleaver which ...",,4-7 May 20,10.1109/CCECE.2008.4564582,https://ieeexplore.ieee.org/document/4564582,new
ieee:4564794,conference,Distributed video coding and transmission over wireless fading channel,"T. Kuganeswaran, X. Fernando, L. Guan","Distributed video coding (DVC) has been featured by exploiting the video statistics, partially or totally at the decoder. Wireless sensor networks are supposed to have lesser complexity encoders at the expense of higher decoder complexity. Therefore DVC is more suitable to video transmission over wireless sensor networks compared to conventional video coding. Current research work on DVC is conduc...",,4-7 May 20,10.1109/CCECE.2008.4564794,https://ieeexplore.ieee.org/document/4564794,new
ieee:4566299,conference,Distributed Coding of Gaussian Correlated Sources Using Non-binary LDPC,"Zunliang Wang, Xueming Li, Min Zhao","Distributed coding is a new paradigm for compressing correlated distributed sources, based on Slepian-Wolf and Wyner-Ziv theorem. This scheme is appropriate for wireless sensor network and distributed video coding. In this paper, we address the problem of coding two Gaussian correlated non-binary sources with one of which is only available at the decoder using the non-binary low-density parity-che...",,27-30 May ,10.1109/CISP.2008.35,https://ieeexplore.ieee.org/document/4566299,new
ieee:4566298,conference,Design of Low-Complexity Well-Structured LDPC Codes Based on Iterative-Filled Approach,"Wei Zhang, Guangxi Zhu, Li Peng, Qiongxia Shen",Low density parity check codes are a popular class of linear block codes for forward error correction in communication channels. Recent years have seen a lot of work towards the hardware-oriented constructions for LDPC codes which have comparable error-correcting performance to random construction codes. This paper proposes a novel method called Iterative-filled (IF) to construct LDPC codes and a ...,,27-30 May ,10.1109/CISP.2008.511,https://ieeexplore.ieee.org/document/4566298,new
ieee:4566277,conference,Research of Low-Density Parity-Check Decode Algorithms for Digital Subscriber Lines,"Xing-Yu Xiang, Jun Xie","Decoding algorithm complexity influences the application of low-density parity-check (LDPC) codes. This article investigated the Belief-Propagation and improved decode algorithms for a subclass of binary LDPC that can be encoded linearly. Through the comparison of decoding performance, a low complexity one with good performance is preferred. It is shown that the incorporation of LDPC coding techni...",,27-30 May ,10.1109/CISP.2008.567,https://ieeexplore.ieee.org/document/4566277,new
ieee:4566300,conference,Research on Fountain Codes in Deep Space Communication,"Wending Yao, Lijia Chen, Hui Li, Hongguang Xu","The features of long delay, great error rate and packet loss, asymmetric bandwidth between uplink and downlink and links easily interrupted in deep space communication determine the technology of encoding and decoding is a difficult issue. The basic conception and features of fountain codes are introduced, and the question of all-selected, degree distribution and the decoding algorithm of fountain...",,27-30 May ,10.1109/CISP.2008.59,https://ieeexplore.ieee.org/document/4566300,new
ieee:4566188,conference,An Approach to Side Information Estimation for Wyner-Ziv Video Coding,"Yangli Wang, Jechang Jeong, Chengke Wu","In the new video coding paradigm, Wyner-Ziv (WZ) video coding, or lossy coding of video with decoder side information (SI), SI is involved not only in the decoding of the quantized source, but also in the reconstruction process, so the quality of SI is a key factor to the performance of a WZ video codec. In this paper, an approach to SI estimation for WZ video coding is proposed. It is based on mo...",,27-30 May ,10.1109/CISP.2008.291,https://ieeexplore.ieee.org/document/4566188,new
ieee:4536709,conference,LDPC Coded Wireless Networks with Adaptive Spectral Efficiency,"Zhiyong He, Sebastien Roy","Low-density parity-check (LDPC) codes offer a very powerful error correction technique which allows data transmission in wireless networks at rates near the channel capacity with arbitrarily low probability of error. In this paper, we design a class of linearly encodable LDPC codes with adaptive code rates, i.e. the code rate can be adapted according to channel conditions to maximize the total cap...",,26-28 May ,10.1109/ICCSC.2008.17,https://ieeexplore.ieee.org/document/4536709,new
ieee:4536705,conference,Efficient Encoder Design of the Q-LDPC Codes,"Li Peng, Guangxi Zhu",This paper have developed farther the method of constructing sparse parity-check matrix (H-matrix) with determinate systemic structure as well as designing practice recursive encoding algorithm of the low-density parity-check (LDPC) codes. It discovers that the LDPC codes based on the circulant-shifted permutation Q-matrix created by N-queens searching algorithm perform better than them based on p...,,26-28 May ,10.1109/ICCSC.2008.13,https://ieeexplore.ieee.org/document/4536705,new
ieee:4536706,conference,Improved Log-BP Algorithm Based on GDL for M-ary APSK Modulated LDPC Code,"Ying Wang, Ley Xie, HuiFang Chen, Kuang Wang","Based on Generalized Distributive Law (GDL), improved belief propagation (BP) algorithm in logarithm domain for M-ary APSK modulated Low-density parity-check (LDPC) code which can get a better tradeoff between error performance and decoding complexity is proposed. Also the Min-Sum approximation of the improved log-BP algorithm is deduced. Simulation shows that the improved log-BP and Min-Sum algor...",,26-28 May ,10.1109/ICCSC.2008.14,https://ieeexplore.ieee.org/document/4536706,new
ieee:4536824,conference,Hardware Design of Quasi-Cyclic Low-Density Parity-Check Encoder Based on a Novel RC-Scheme,"Liang Chen, Shijun Yan, Wenjun Zhang, Ziyu Wu","In this paper, quasi-cyclic low-density parity-check (QC- LDPC) codes are applied to a novel rate-compatible (RC) scheme for multimedia transmission. To ensure that the RC codes over the entire range of rates can be decoded by a single decoder, modified array codes in a lower triangular form are employed as the mother codes. The constructed rate-compatible QC-LDPC codes based on our novel RC- sche...",,26-28 May ,10.1109/ICCSC.2008.132,https://ieeexplore.ieee.org/document/4536824,new
ieee:4536707,conference,High Throughput Parallel Decoder Design for LDPC Convolutional Codes,"Zhengang Chen, Stephen Bates, Witold Krzymien","LDPC convolutional code (LDPC-CC) decoders are composed of processors, making them parallel in the iteration dimension. However, for time-varying LDPC-CCs, each individual processor is serial in the node dimension, hindering the throughput increase for such decoders. We propose a joint code-decoder design, which generates architecture-aware LDPC- CCs of good performance, as well as an LDPC-CC deco...",,26-28 May ,10.1109/ICCSC.2008.15,https://ieeexplore.ieee.org/document/4536707,new
ieee:4536708,conference,Multilevel Coding with a Class of Decomposable Finite-Geometry LDPC Codes,"Ya Liu, HuiFang Chen, Lei Xie, Ming Gao","This paper proposes a class of decomposable LDPC codes based on finite geometry EG(m, ps) over bandlimited AWGN channel. These LDPC codes defined as the origin LDPC codes are decomposed into a few small LDPC codes as component codes in multilevel coding. It is shown that the origin LDPC codes demand generic M-ary Min-Sum algorithm while the component codes only require a few binary Min-Sum algorit...",,26-28 May ,10.1109/ICCSC.2008.16,https://ieeexplore.ieee.org/document/4536708,new
ieee:4657719,conference,Construction of quasi-cyclic LDPC codes from one-coincidence sequences,"Chun-Ming Huang, Chao-Chin Yang, Jen-Fa Huang","In this paper, we proposed a new method for constructing quasi-cyclic low-density parity-check (QC-LDPC) codes based on circulant permutation matrices via the one-coincidence sequences. The main advantage is that QC-LDPC codes with a variety of block lengths and rates can be easily constructed with no cycles of length four or less. Simulation results show that the proposed QC-LDPC codes perform sl...",,25-27 May ,10.1109/ICCCAS.2008.4657719,https://ieeexplore.ieee.org/document/4657719,new
ieee:4657717,conference,A fast and efficient encoding structure for QC-LDPC codes,"Zhixing Yang, Qiuliang Xie, Kewu Peng, Jian Fu",Parallel-Input Parallel-Output (PIPO) structure for Quasi-Cyclic Low-Density Parity-Check (QC-LDPC) codes is proposed in this paper to implement a faster and more efficient QC-LDPC encoder than that based on conventional Serial-Input Parallel-Output (SIPO) or Parallel-Input Serial-Output (PISO) structure. An encoding architecture based on the proposed PIPO structure for multi-rate QC-LDPC codes em...,,25-27 May ,10.1109/ICCCAS.2008.4657717,https://ieeexplore.ieee.org/document/4657717,new
ieee:4657991,conference,Encoder design and its hardware implementation for q-ary LDPC codes,"Jianwen Zhang, Min Xiao, Lin Wang","In order to implement an encoder of q-ary LDPC codes, the RU algorithm proposed in [1] is applied in encoder design of q-ary LDPC codes in this paper. A new preprocessing algorithm helping to producing sparser inverse matrix T-1 is presented, which results in better tradeoff strategy between resources and throughput with proper implementation module in T-1. The feasibility and effect of the algori...",,25-27 May ,10.1109/ICCCAS.2008.4657991,https://ieeexplore.ieee.org/document/4657991,new
ieee:4657992,conference,High-throughput LDPC decoding architecture,"Zhixing Yang, Nan Jiang, Kewu Peng, Jintao Wang","A high-throughput decoding architecture for quasi-cyclic (QC) low-density parity-check (LDPC) codes is developed in this paper. Regular pipelined schemes of the partially parallel decoder, which are adaptable to various decoding requirements, are derived to simplify the design and implementation. Utilizing normalized uniformly most powerful (UMP) belief propagation (BP) algorithm, pipelined partia...",,25-27 May ,10.1109/ICCCAS.2008.4657992,https://ieeexplore.ieee.org/document/4657992,new
ieee:4657720,conference,Design of signal space diversity based on non-binary LDPC code,"Zhenzhou Ma, Zhiping Shi, Chong Zhou, Zhongpei Zhang","In this paper, a scheme of signal space diversity based on non-binary LDPC codes is presented. Signal space diversity can provide good performance gains over fading channels with multi-dimension rotated constellation. This paper studies the extension of such schemes with a non-binary code. It is shown that non-binary LDPC-coded modulation with signal space diversity over a fading channel may lead ...",,25-27 May ,10.1109/ICCCAS.2008.4657720,https://ieeexplore.ieee.org/document/4657720,new
ieee:4657792,conference,A cross-layer design combining method of AMC with HARQ based on LDPC codes,"Wen Hong, Yang ShuYa, He Ning, Zhou Liang","In this paper, A new cross-layer design combining of adaptive modulation coding (AMC) with hybrid automatic repeat request (HARQ) based on rate-compatible low-density parity-check codes is proposed. In physical layer the AMC adjusts the data rates roughly according to the CSI by choosing different modulation mode. In data link layer HARQ adjusts the data rates accurately according to the CSI by ch...",,25-27 May ,10.1109/ICCCAS.2008.4657792,https://ieeexplore.ieee.org/document/4657792,new
ieee:4657716,conference,Efficient encoding of cycle codes on graphs with large girths,"Weigang Chen, Liuguo Yin, Jianhua Lu","Low-density parity-check (LDPC) codes of column weight two, also called cycle codes, can be constructed based on connected simple graphs. In this paper, efficiently encodable cycle codes and modified Repeat-Accumulate codes based on Hamiltonian graphs with large girths are devised. Specifically, the Hamiltonian property of the graphs is exploited to obtain efficient encoder structures and a concis...",,25-27 May ,10.1109/ICCCAS.2008.4657716,https://ieeexplore.ieee.org/document/4657716,new
