"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Construction of partially-doped generalized LDPC codes over regular LDPC codes","J. Kim; J. -W. Kim; J. -S. No","Electronics and Telecommunications Research Institute (ETRI), Daejon, Korea; Department of Electronic Engineering, Engineering Research Institute (ERI), Gyeongsang National University, Jinju, South Korea; Department of Electrical and Computer Engineering, INMC, Seoul National University, Seoul, Korea",2023 28th Asia Pacific Conference on Communications (APCC),"14 Mar 2024","2023","","","416","418","In this paper, we propose a new code design technique for GLDPC codes which we call partial doping. The proposed partial doping technique enables higher degrees of freedom in constructing protograph-based GLDPC codes. We optimize the partially-doped generalized LDPC codes over the binary erasure channels and the finite length analysis shows that it outperforms the regular LDPC codes for both code rates 1/2 and 1/4.","2163-0771","979-8-3503-8261-7","10.1109/APCC60132.2023.10460731","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10460731","Binary erasure channel (BEC);Low-density parity-check (LDPC) codes;generalized LDPC (GLDPC) codes;doping;protograph LDPC codes;typical minimum distance;regular LDPC codes","Gaussian noise;Asia;Doping;Parity check codes;Optimization","","","","11","IEEE","14 Mar 2024","19-22 Nov. 2023","19-22 Nov. 2023","IEEE","IEEE Conferences"
"R-LDPC: Refining Behavior Descriptions in HLS to Implement High-throughput LDPC Decoder","Y. Zhang; Q. Cao; J. Yao; H. Jiang","Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology; School of Computer Science and Technology, Huazhong University of Science and Technology; Department of Computer Science and Engineering, University of Texas at Arlington","2023 Design, Automation & Test in Europe Conference & Exhibition (DATE)","2 Jun 2023","2023","","","1","6","High-Level Synthesis (HLS) translates high-level behavior-description to Register-Transfer Level (RTL) implemen-tation in modern Field-Programmable Gate Arrays (FPGAs), accelerating domain-specific hardware developments. Low-Density Parity-Check (LDPC), as a powerful error-correction code family, has been widely implemented in hardware for building a reliable data channel over a noisy physical channel in communication and storage applications. Leveraging HLS to fast prototype high-performance LDPC decoder is intriguing with high scalability and low hardware-dependence, but generally is sub-optimal due to the lack of accurate and precise behavior descriptions in HLS to characterize iteration- and circuit-level implementation details. This paper proposes an HLS-based QC-LDPC decoder with scalable throughput by precisely refining the LDPC behavior descriptions, R-LDPC for short. To this end, R-LDPC first adopts an HLS-based LDPC decoder microarchitecture with a module-level pipeline. Second, R-LDPC offers a multi-instance-sharing one (MSO) description to explicitly define shared parts and non-shared parts for an array of check-node updating-units (CNU), eliminating redundant function modules and addressing circuits. Third, R-LDPC designs efficient single-stage and multi-stage shifters to eliminate unnecessary bit-selection circuits. Finally, R-LDPC provides invalid-element aware loop scheduling before the compile phase to avoid some unnecessary stalls at runtime. We implement an R-LDPC decoder, compared to the original HLS-based implementation, R-LDPC reduces the hardware con-sumption up to 56%, the latency up to 67%, and the decoding throughput up to 300%. Furthermore, R-LDPC is adapted to different scales, LDPC standards, and code rates, and can achieve 9.9Gbps decoding throughput in Xilinx U50.","1558-1101","979-8-3503-9624-9","10.23919/DATE56975.2023.10136941","NSFC(grant numbers:62172175,61821003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10136941","Low-density parity-check (LDPC);High-level synthesis (HLS);Field-programmable gate array (FPGA)","Scalability;Refining;Throughput;Parity check codes;Hardware;Decoding;Behavioral sciences","","3","","20","","2 Jun 2023","17-19 April 2023","17-19 April 2023","IEEE","IEEE Conferences"
"Towards 6G: Configurable High-Throughput Decoder Implementation for SC-LDPC Codes","Y. Ren; Y. Shen; W. Song; A. Balatsoukas-Stimming; E. Boutillon; A. Burg","Telecommunication Circuits Laboratory, École Polytechnique Fédérale de Lausanne (EPFL), Switzerland; Telecommunication Circuits Laboratory, École Polytechnique Fédérale de Lausanne (EPFL), Switzerland; Telecommunication Circuits Laboratory, École Polytechnique Fédérale de Lausanne (EPFL), Switzerland; Department of Electrical Engineering, Eindhoven University of Technology, The Netherlands; Lab-STICC UMR 6285, Universite Bretagne Sud, France; Telecommunication Circuits Laboratory, École Polytechnique Fédérale de Lausanne (EPFL), Switzerland","2024 58th Asilomar Conference on Signals, Systems, and Computers","4 Apr 2025","2024","","","980","984","Spatially-coupled low-density parity-check (SC-LDPC) codes are considered an important candidate for the upcoming 6G standardization, owing to their superior error-correction capability and practical decoding complexity. However, current high-throughput SC-LDPC decoders rely on unrolled architectures tailored to a certain code and thus lack the necessary rate compatibility for wireless communications. In this paper, we present a fully reconfigurable decoder architecture for SC-LDPC codes. This hardware architecture can decode virtually any SC-LDPC code that fits in the allocated memories. Based on simplified routing networks, our SC-LDPC decoder can deliver extensive code length and code rate support and achieve high throughput to satisfy the requirements of 6G.","2576-2303","979-8-3503-5405-8","10.1109/IEEECONF60004.2024.10942947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10942947","LDPC codes;SC-LDPC codes;hardware imple-mentation;next-generation;wireless communications;6G","6G mobile communication;Wireless communication;Computer architecture;Standardization;Parallel processing;Throughput;Routing;Parity check codes;Hardware;Decoding","","2","","25","IEEE","4 Apr 2025","27-30 Oct. 2024","27-30 Oct. 2024","IEEE","IEEE Conferences"
"HF-LDPC: HLS-friendly QC-LDPC FPGA Decoder with High Throughput and Flexibility","Y. Zhang; Q. Cao; S. Wang; J. Yao; H. Jiang","Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology; Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology; School of Computer Science and Technology, Huazhong University of Science and Technology; Department of Computer Science and Engineering, University of Texas at Arlington",2023 IEEE 41st International Conference on Computer Design (ICCD),"22 Dec 2023","2023","","","566","573","LDPC (Low-Density Parity-Check) codes have become a cornerstone of transforming a noise-filled physical channel into a reliable and high-performance data channel in communication and storage systems. FPGA (Field-Programmable Gate Array) based LDPC hardware, especially for decoding with high complexity, is essential to realizing the high-bandwidth channel prototypes. HLS (High-Level Synthesis) is introduced to speed up the FPGA development of LDPC hardware by automatically compiling high-level abstract behavioral descriptions into RTL-level implementations, but often sub-optimally due to lacking effective low-level descriptions. To overcome this problem, this paper proposes an HLS-friendly QC-LDPC FPGA decoder architecture, HF-LDPC, that employs HLS not only to precisely characterize high-level behaviors but also to effectively optimize low-level RTL implementation, thus achieving both high throughput and flexibility. First, HF-LDPC designs a multi-unit framework with a balanced I/O-computing dataflow to adaptively match code parameters with FPGA configurations. Second, HF-LDPC presents a novel fine-grained task-level pipeline with interleaved updating to eliminate stalls due to data interdependence within each updating task. HF-LDPC also presents several HLS-enhanced approaches. We implement and evaluate HF-LDPC on Xilinx U50, which demonstrates that HF-LDPC outperforms existing implementations by 4× to 84× with the same parameter and linearly scales to up to 116 Gbps actual decoding throughput with high hardware efficiency.","2576-6996","979-8-3503-4291-8","10.1109/ICCD58817.2023.00091","Research and Development; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10360987","LDPC;FPGA;HLS","Prototypes;Computer architecture;Throughput;Parity check codes;Hardware;Decoding;Behavioral sciences","","3","","22","IEEE","22 Dec 2023","6-8 Nov. 2023","6-8 Nov. 2023","IEEE","IEEE Conferences"
"Systematic Turbo-Polar, Turbo-LDPC-Polar and Turbo-LDPC Codes Based on Belief Propagation Decoding","R. Umar; A. u. Quddus; Y. Ma","Institute for Communication Systems, 5G / 6G Innovation Centre, University of Surrey, Guildford, UK; Institute for Communication Systems, 5G / 6G Innovation Centre, University of Surrey, Guildford, UK; Institute for Communication Systems, 5G / 6G Innovation Centre, University of Surrey, Guildford, UK",2024 IEEE 99th Vehicular Technology Conference (VTC2024-Spring),"25 Sep 2024","2024","","","1","7","In this paper, we propose the Turbo principle (of using parallel concatenated channel encoders separated by an interleaver and iterative soft-input and soft-output decoding between the constituent decoders) onto Polar and LDPC codes resulting in Turbo-Polar, Turbo-LDPC-Polar and Turbo-LDPC schemes with the aim of enhancing the BLER performance while also reducing the decoding complexity. All the proposed turbo-coded schemes are decoded using the traditional Belief Propagation (BP) algorithm based on low-density parity-check iterative decoding through a factor graph. Monte Carlo simulation results confirm the superiority of Turbo-LDPC and Turbo-LDPC-Polar schemes in BLER performance over state-of-the-art cyclic redundancy check-aided successive cancellation List decoding (CA-SCL) of Polar Codes with a large list size of 32 for large block lengths (larger than 3072 bits) while having reduced computational decoding complexity in comparison to CA-SCL decoding in an additive white Gaussian noise (A WGN) channel. Furthermore, Turbo-LDPC (based on 5G New Radio specifications for LDPC code) outperforms the standalone 5G-NR LDPC code and achieves about 1 dB gain at a BLER of 10–4 over correlated slow fading Rayleigh channel; however, being turbo-iterative in nature, it has higher complexity (about six-fold) than the standalone 5GNR LDPC code.","2577-2465","979-8-3503-8741-4","10.1109/VTC2024-Spring62846.2024.10683047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10683047","Concatenated polar code;Belief Propagation (BP);LDPC code;CRC aided Successive List decoding (CA-SCL);5th Generation New Radio (5GNR)","Wireless communication;Vehicular and wireless technologies;Rayleigh channels;New Radio;Decoding;Complexity theory;Polar codes","","1","","17","IEEE","25 Sep 2024","24-27 June 2024","24-27 June 2024","IEEE","IEEE Conferences"
"An FPGA-based QC-LDPC encoder design","Y. Yang; N. Li","College of Electronic Science National University of Defense Technology, Changsha, China; College of Electronic Science National University of Defense Technology, Changsha, China",2024 5th International Conference on Computer Engineering and Application (ICCEA),"29 Jul 2024","2024","","","414","418","Low-density parity-check (LDPC) codes have been widely used to deal with noise interference and improve the reliability of the system due to their excellent error correction performance. At the same time, with the increase of storage density in digital storage devices, LDPC codes are also applied to the error checking and correcting (ECC) module to solve the situation of random flipping of stored data bits. In this paper, the progressive edge growing (PEG) algorithm is used to construct a high-rate Quasi Cyclic-LDPC (QC-LDPC) code suitable for the ECC module of the storage device, and the generator matrix is analyzed, and finally a high-efficiency encoder is designed based on the FPGA to quickly generate the parity-check bits in the storage device. The encoder in this study can achieve a throughput of 106.4Mbps at a 50MHz clock.","2159-1288","979-8-3503-8677-6","10.1109/ICCEA62105.2024.10603979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10603979","encoding algorithm;progressive edge growing algorithm;quasi-cyclic low-density parity-check (QC-LDPC) encoder","Performance evaluation;Noise;Interference;Throughput;Reliability engineering;Parity check codes;Encoding","","","","6","IEEE","29 Jul 2024","12-14 April 2024","12-14 April 2024","IEEE","IEEE Conferences"
"GC-LDPC Coded Modulation","K. Zhu; H. Yang","School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Information and Communication Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2023 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),"16 Aug 2023","2023","","","1","6","Due to the scarcity of spectrum resources, the combination of forward error correction (FEC) code and high-order modulation, i.e. coded-modulation (CM) is essential to the various high data rate multimedia communication services. In this paper, we propose a new CM scheme, namely the globally coupled (GC) low-density parity check (LDPC) CM where we choose GC-LDPC code as the FEC code and regular rectangular quadrature amplitude modulation (QAM) as the high order modulation. To guarantee the code with at least grith 8, the greatest common division-based method is used to constructe the GC-LDPC code. Simulation results show that, although the GC-LDPC code has poor performance under QPSK modulation compared with the LDPC code defined in 5G (5G-LDPC), the proposed GC-LDPC CM outperforms 5G-LPDC CM under 64QAM modulation about 0.5dB. The EXIT charts also theoretically demonstrate the GC-LDPC code the significant gain. Considering other advantages of GC-LDPC such as flexible rate design, parallel decoding and etc., the proposed GC-LDPC CM is attractive to multimedia communication systems which generally requires high spectral efficiency.","2155-5052","979-8-3503-2152-4","10.1109/BMSB58369.2023.10211141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211141","GC-LDPC code;coded modulation;multimedia communication","Phase shift keying;Codes;Frequency modulation;Quadrature amplitude modulation;Spectral efficiency;Simulation;Modulation","","1","","15","IEEE","16 Aug 2023","14-16 June 2023","14-16 June 2023","IEEE","IEEE Conferences"
"Performance of LDPC Codes in Rayleigh Block Fading Channels with Interleaving","S. Chae; G. Kim; H. Choi; H. -Y. Song","Department of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea; Department of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea; Department of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea; Department of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea",2024 15th International Conference on Information and Communication Technology Convergence (ICTC),"14 Jan 2025","2024","","","2015","2016","This paper presents an experimental analysis of Low-Density Parity-Check (LDPC) codes over Rayleigh block fading channels, focusing on the impact of various interleaving configurations. The Frame Error Rate (FER) performance of LDPC codes is evaluated under various block fading conditions and interleaving configurations. The results demonstrate that certain interleaving configurations can enhance performance depending on the block fading parameters.","2162-1241","979-8-3503-6463-7","10.1109/ICTC62082.2024.10827339","National Research Foundation of Korea (NRF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10827339","LDPC;Rayleigh Fading;Block Interleaving;Wireless Communication","Error analysis;Focusing;Rayleigh channels;Parity check codes;Information and communication technology;Convergence","","","","6","IEEE","14 Jan 2025","16-18 Oct. 2024","16-18 Oct. 2024","IEEE","IEEE Conferences"
"Image transmission in underwater acoustic communication channel using LDPC codes","A. K. Das; S. C. Bakshi; A. Pramanik; P. Venkateswaran","Department of Electronics and Telecommunication Engineering, Indian Institute of Engineering Science and Technology, Howrah, India; NUS Environmental Research Institute (NERI), National University of Singapore (NUS), Singapore; Department of Electronics and Telecommunication Engineering, Indian Institute of Engineering Science and Technology, Howrah, India; Department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India",2023 8th International Conference on Computers and Devices for Communication (CODEC),"20 Mar 2024","2023","","","1","2","Traditional methods in underwater acoustic communication (UWAC) often struggle to overcome signal degradation and noise interference. This paper explores the application of low-density parity-check (LDPC) codes for improved image transmission in UWAC. The proposed work demonstrates the efficacy of a rate six by seven and a rate five by six LDPC codes in the UWAC channel to compensate the variable nature of noises in UWAC.","","979-8-3503-1717-6","10.1109/CODEC60112.2023.10466028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10466028","UWAC channel;LDPC code;Rate five by six;Rate six by seven;Image transmission;Error Control Code","Degradation;Computers;Codecs;Image communication;Interference;Communication channels;Parity check codes","","","","10","IEEE","20 Mar 2024","14-16 Dec. 2023","14-16 Dec. 2023","IEEE","IEEE Conferences"
"A MATE-GDBF Algorithm for Irregular Punctured LDPC Codes and Its Decoder Implementation","X. -J. Huang; L. -W. Liu; Y. -C. Liao; H. -C. Chang; S. -G. Chen","Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",2023 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS),"1 May 2024","2023","","","323","327","This paper proposes a MATE-GDBF decoding algorithm and a corresponding decoder architecture for punctured LDPC codes. The proposed algorithm employs majority-vote and tabu-enhancement approaches to improve decoding performance and convergence speed. Additionally, the decoder architecture includes a new flipping access scheme designed to reduce power consumption. The proposed LDPC (9344, 64, 8384) decoder is implemented in TSMC 90nm CMOS process and achieves a 6.39 Gbps throughput at a clock rate of 400 MHz. The decoder's core area is 0.67 mm 2, and its power consumption is 79.6 mW. Overall, the proposed algorithm and decoder architecture offer a promising solution for improving the performance and efficiency of punctured LDPC codes.","2768-3516","979-8-3503-8119-1","10.1109/APCCAS60141.2023.00079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10509978","low-density parity check (LDPC) code;bit-flipping algorithm;punctured LDPC code;erasure decode","Power demand;Circuits and systems;Throughput;CMOS process;Parity check codes;Vectors;Hardware","","1","","12","IEEE","1 May 2024","19-22 Nov. 2023","19-22 Nov. 2023","IEEE","IEEE Conferences"
