"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Finite-Length Algebraic Spatially-Coupled Quasi-Cyclic LDPC Codes","K. Liu; M. El-Khamy; J. Lee","Avago Technologies, San Jose, CA, USA; Department of Electrical Engineering, Alexandria University, Alexandria, Egypt; Modem R&D, Samsung Electronics, San Diego, CA, USA",IEEE Journal on Selected Areas in Communications,"18 Jan 2016","2016","34","2","329","344","The replicate-and-mask (R&M) construction of finite-length spatially-coupled (SC) LDPC codes is proposed in this paper. The proposed R&M construction generalizes the conventional matrix unwrapping construction and contains it as a special case. The R&M construction of a class of algebraic spatially coupled (SC) quasi-cyclic (QC) LDPC codes over arbitrary finite fields is demonstrated. The girth, rank, and time-varying periodicity of the proposed R&M SC QC LDPC codes are analyzed. The error rate performance of finite-length nonbinary algebraic SC QC LDPC codes is investigated with window decoding. Compared to the conventional unwrapping construction, it is found through numerical simulations that the R&M construction resulted in SC QC LDPC codes with better block error rate performance and lower error floors. With a flooding schedule decoder, it is shown that the proposed R&M algebraic SC QC LDPC codes have better error performance than the corresponding LDPC block codes and random SC codes. The R&M construction of irregular SC QC LDPC codes is demonstrated. It is shown that low-complexity regular puncturing schemes can be deployed on these codes to construct families of rate-compatible irregular SC QC LDPC codes with good performance.","1558-0008","","10.1109/JSAC.2015.2504273","IEEE International Symposium on Information Theory; NSF(grant numbers:CCF-1015548); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7347352","LDPC codes;algebraic LDPC codes;quasi-cyclic codes;LDPC codes;algebraic LDPC codes;quasi-cyclic codes;spatially-coupled LDPC codes;girth;PEG algorithm;rate-compatible codes;HARQ","Parity check codes;Block codes;Decoding;Error analysis;Computers;Schedules;Couplings","","30","","41","IEEE","4 Dec 2015","Feb. 2016","","IEEE","IEEE Journals"
"A New Density Evolution Approximation for LDPC and Multi-Edge Type LDPC Codes","S. Jayasooriya; M. Shirvanimoghaddam; L. Ong; G. Lechner; S. J. Johnson","School of Electrical Engineering and Computer Science, The University of Newcastle, Callaghan, NSW, Australia; School of Electrical Engineering and Computer Science, The University of Newcastle, Callaghan, NSW, Australia; School of Electrical Engineering and Computer Science, The University of Newcastle, Callaghan, NSW, Australia; Institute for Telecommunications Research, University of South Australia, Mawson Lakes, SA, Australia; School of Electrical Engineering and Computer Science, The University of Newcastle, Callaghan, NSW, Australia",IEEE Transactions on Communications,"18 Oct 2016","2016","64","10","4044","4056","This paper considers density evolution for low-density parity-check (LDPC) and multi-edge type LDPC (MET-LDPC) codes over the binary input additive white Gaussian noise channel. We first analyze three single-parameter Gaussian approximations for density evolution and discuss their accuracy under several conditions, namely, at low rates, with punctured and degree-one variable nodes. We observe that the assumption of symmetric Gaussian distribution for the density-evolution messages is not accurate in the early decoding iterations, particularly at low rates and with punctured variable nodes. Thus, single-parameter Gaussian approximation methods produce very poor results in these cases. Based on these observations, we then introduce a new density evolution approximation algorithm for LDPC and MET-LDPC codes. Our method is a combination of full density evolution and a single-parameter Gaussian approximation, where we assume a symmetric Gaussian distribution only after density-evolution messages closely follow a symmetric Gaussian distribution. Our method significantly improves the accuracy of the code threshold estimation. Additionally, the proposed method significantly reduces the computational time of evaluating the code threshold compared with full density evolution thereby making it more suitable for code design.","1558-0857","","10.1109/TCOMM.2016.2600660","Australian Research Council(grant numbers:DP150100903,FT110100195,FT140100219); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7544625","Belief-propagation;density evolution;Gaussian approximation;low-density parity check (LDPC) codes;multi-edge type LDPC codes","Iterative decoding;Gaussian approximation;Decoding;Australia;Standards","","22","1","20","IEEE","16 Aug 2016","Oct. 2016","","IEEE","IEEE Journals"
"Hard-Information Bit-Reliability Based Decoding Algorithm for Majority-Logic Decodable Nonbinary LDPC Codes","X. Li; T. Qin; H. Chen; Y. Sun; Q. Liang; L. Luo","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Computer and Electronic Information, Guangxi Key Laboratory of Multimedia Communications and Network Technology (Cultivating Base), and Key Laboratory of Multimedia Communications and Information Processing, Guangxi University, Nanning, China; School of Computer and Electronic Information, Guangxi Key Laboratory of Multimedia Communications and Network Technology (Cultivating Base), and Key Laboratory of Multimedia Communications and Information Processing, Guangxi University, Nanning, China; School of Computer and Electronic Information, Guangxi Key Laboratory of Multimedia Communications and Network Technology (Cultivating Base), and Key Laboratory of Multimedia Communications and Information Processing, Guangxi University, Nanning, China; School of Computer and Electronic Information, Guangxi Key Laboratory of Multimedia Communications and Network Technology (Cultivating Base), and Key Laboratory of Multimedia Communications and Information Processing, Guangxi University, Nanning, China; School of Information Science and Engineering, Guangxi University for Nationalities, Nanning, China",IEEE Communications Letters,"9 May 2016","2016","20","5","866","869","A modified bit-reliability based decoding algorithm is presented based on a recent work by Huang et al. For the presented algorithm, only one Galois field element is passed and exchanged along the edges of the Tanner graph. At variable nodes, full messages rather than extrinsic messages are processed to further reduce the computational complexity. At check nodes, only hard reliability is considered and the main operation is to compute the check-sum and send one extrinsic symbol back to variable nodes. Simulation results show that, even with lower complexity and less memory consumption, the presented algorithm still can perform very closely to the original wBRB algorithm with low quantization bits (3 ~ 4 bits) when decoding the majority-logic decodable nonbinary LDPC codes. For codes constructed in high order fields, the presented algorithm can even outperform the original wBRB algorithm.","1558-2558","","10.1109/LCOMM.2016.2537812","NSF of China(grant numbers:61102090,61261023,61362010); NSF of Guangxi(grant numbers:2015GXNSFAA139290,2014GXNSFBA118276,2012GXNSFAA053217); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7425163","Hard information;LDPC decoding;majoritylogic decoding;non-binary LDPC codes;reliability-based;Hard information;LDPC decoding;majority-logic decoding;nonbinary LDPC codes;reliability-based","Reliability;Decoding;Quantization (signal);Algorithm design and analysis;Complexity theory;Iterative decoding","","10","","14","IEEE","3 Mar 2016","May 2016","","IEEE","IEEE Journals"
"Superposition Construction of  $Q$ -Ary LDPC Codes by Jointly Optimizing Girth and Number of Shortest Cycles","H. Xu; B. Bai","State Key Laboratory of ISN, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China",IEEE Communications Letters,"9 Jul 2016","2016","20","7","1285","1288","In this letter, we consider the construction of q-ary low-density parity-check (LDPC) codes by jointly optimizing the girth and number of shortest cycles in the frame of superposition. We begin with constructing binary quasi-cyclic LDPC codes by superposition. By replacing the nonzero entries of the parity-check matrices of the resulting binary codes with the nonzero elements of GF(q), a class of q-ary LDPC codes is obtained. Furthermore, we analyze the cycle structure of the constructed codes for a given degree distribution and code length, and present a search algorithm for finding q-ary LDPC codes with few cycles of length g, where g is the optimized girth value. Simulation results show that the proposed codes perform well under the iterative decoding algorithms.","1558-2558","","10.1109/LCOMM.2016.2564401","863 Program of China(grant numbers:2015AA01A709); 973 Program of China(grant numbers:2012CB316100); NSFC(grant numbers:61372074); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7466096","LDPC codes;quasi-cyclic (QC) LDPC codes;q-ary LDPC codes;superposition;girth","Sparse matrices;Null space;Iterative decoding;Decoding;Silicon;Binary codes","","22","","19","IEEE","6 May 2016","July 2016","","IEEE","IEEE Journals"
"Efficient Search of Girth-Optimal QC-LDPC Codes","A. Tasdighi; A. H. Banihashemi; M. -R. Sadeghi","Department of Mathematics and Computer Science, Amirkabir University of Technology, Tehran, Iran; Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Department of Mathematics and Computer Science, Amirkabir University of Technology, Tehran, Iran",IEEE Transactions on Information Theory,"15 Mar 2016","2016","62","4","1552","1564","In this paper, we study the cycle structure of quasi-cyclic (QC) low-density parity-check (LDPC) codes with the goal of obtaining the shortest code with a given degree distribution and girth. We focus on QC-LDPC codes, whose Tanner graphs are cyclic liftings of fully connected base graphs of size 3 × n, n ≥ 4, and obtain minimal lifting degrees that result in girths 6 and 8. This is performed through an efficient exhaustive search, and as a result, we also find all the possible non-isomorphic codes with the same minimum block length, girth, and degree distribution. The exhaustive search, which is ordinarily a formidable task, is made possible by pruning the search space of many codes that are isomorphic to those previously examined in the search process. Many of the pruning techniques proposed in this paper are also applicable to QC-LDPC codes with base graphs other than the 3 × n fully connected ones discussed here, as well as to codes with a larger girth. To further demonstrate the effectiveness of the pruning techniques, we use them to search for QC-LDPC codes with girths 10 and 12, and find a number of such codes that have a shorter block length compared with the best known similar codes in the literature. In addition, motivated by the exhaustive search results, we tighten the lower bound on the block length of QC-LDPC codes of girth 6 constructed from fully connected 3 × n base graphs, and construct codes that achieve the lower bound for an arbitrary value of n ≥ 4.","1557-9654","","10.1109/TIT.2016.2523979","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7398027","Quasi-Cyclic Low-Density Parity-Check (QCLDPC) Codes;Protograph Codes;Cyclic Liftings;Girth;Girth- Optimal QC-LDPC Codes;Quasi-cyclic low-density parity-check (QC-LDPC) codes;protograph codes;cyclic liftings;girth;girth-optimal QC-LDPC codes","Parity check codes;Bipartite graph;Indexes;Computer science;Computers;Manganese","","72","1","13","IEEE","3 Feb 2016","April 2016","","IEEE","IEEE Journals"
"Construction of Quasi-Cyclic LDPC Codes via Masking With Successive Cycle Elimination","H. Xu; D. Feng; R. Luo; B. Bai","State Key Laboratory of ISN, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China; State Key Laboratory of ISN, Xidian University, Xi’an, China",IEEE Communications Letters,"8 Dec 2016","2016","20","12","2370","2373","In this letter, we study the construction of quasi-cyclic (QC) low-density parity-check (LDPC) codes by array dispersion and masking. We first propose a class of arrays of circulant permutation matrices (CPMs) of arbitrary size obtained by dispersion. Based on this class of arrays of CPMs, a class of QC-LDPC codes is constructed. For these resulting codes, we analyze their cycle structure and derive the numbers, which indicate how many cycles pass through each CPM in their parity-check matrices. Following the indication numbers with the order from largest to smallest, we replace the corresponding CPMs with zero matrices (ZMs) of the same size one by one until a targeted masking termination condition is satisfied. Then, the resultant arrays of CPMs and ZMs give a large class of QC-LDPC codes. Numerical results show that the codes constructed perform well over the additive white Gaussian noise (AWGN) channel when decoded with the sum-product algorithm.","1558-2558","","10.1109/LCOMM.2016.2608938","NSFC(grant numbers:61372074,91438101); 973 Program of China(grant numbers:2012CB316100); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7565543","LDPC codes;quasi-cyclic (QC) LDPC codes;dispersion;masking;girth","Algorithm design and analysis;Dispersion;Iterative decoding;Null space;AWGN channels;Sum product algorithm","","47","","22","IEEE","13 Sep 2016","Dec. 2016","","IEEE","IEEE Journals"
"Construction of Multiple-Rate QC-LDPC Codes Using Hierarchical Row-Splitting","P. Zhao; Z. Wang; Q. Wang","Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China",IEEE Communications Letters,"9 Jun 2016","2016","20","6","1068","1071","In this letter, we propose an improved method called hierarchical row-splitting with edge variation for designing multiple-rate quasi-cyclic low-density parity-check (QC-LDPC) codes, which constructs lower-rate codes from a high-rate mother code by row-splitting operations. Consequently, the obtained QC-LDPC codes with various code rates have the same blocklength and can share common hardware resources to reduce the implementation complexity. Compared with the conventional row-combining-based algorithms, a wider range of code rates are supported. Moreover, each individual rate code could be separately optimized, making it easier to find a set of multiple-rate QC-LDPC codes with good performance for all different rates. Simulation results demonstrate that the obtained codes outperform the counterparts from digital video broadcasting-second generation terrestrial.","1558-2558","","10.1109/LCOMM.2016.2553658","National Natural Science Foundation of China(grant numbers:61271266); Beijing Natural Science Foundation(grant numbers:4142027); Shenzhen Peacock Plan(grant numbers:1108170036003286); Shenzhen Visible Light Communication System Key Laboratory(grant numbers:ZDSYS20140512114229398); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7452367","Low density parity check (LDPC) codes;multiple-rate;quasi-cyclic;row-splitting;Low density parity check (LDPC) codes;multiple-rate;quasi-cyclic;row-splitting","Parity check codes;Decoding;Hardware;Complexity theory;Linear matrix inequalities;Algorithm design and analysis;Simulation","","6","3","13","IEEE","13 Apr 2016","June 2016","","IEEE","IEEE Journals"
"Construction of High-Performance Array-Based Non-Binary LDPC Codes With Moderate Rates","S. Zhao; X. Ma","College of Information Science and Technology, Jinan University, Guangzhou, China; Department of ECE, Sun Yat-sen University, Guangzhou, China",IEEE Communications Letters,"7 Jan 2016","2016","20","1","13","16","Based on arrays, excellent low-density parity-check (LDPC) codes with high rates have been constructed. In this letter, we propose to construct high-performance nonbinary LDPC (NBLDPC) codes with moderate rates based on arrays. The proposed construction combines masking and column selection. First, we construct a masking matrix M based on asymptotic thresholds and certain error-prone substructures. Second, we generate a number of column selection sets (CSS) based on Golomb rulers. Based on M, we construct a parity-check matrix for each CSS. Third, we compute the cycle distribution of each parity-check matrix and select the one with the best cycle distribution as output. To assess the effectiveness of the proposed construction, error performances of several NBLDPC codes are presented. Comparisons with other codes are also carried out to show the advantages of our construction.","1558-2558","","10.1109/LCOMM.2015.2494581","863 Program(grant numbers:2015AA01A709); NSF of China(grant numbers:61501206,91438101); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7307109","Array-based non-binary LDPC codes;inevitable cycles;masking;moderate rates;short-to-moderate lengths;Array-based non-binary LDPC codes;inevitable cycles;masking;moderate rates;short-to-moderate lengths","Parity check codes;Cascading style sheets;Algorithm design and analysis;Complexity theory;Decoding;Silicon;Sparse matrices","","28","","20","IEEE","26 Oct 2015","Jan. 2016","","IEEE","IEEE Journals"
"A Relaxed Min-Sum LDPC Decoder With Simplified Check Nodes","S. Hemati; F. Leduc-Primeau; W. J. Gross","Department of Electrical and Computer Engineering, University of Idaho, Moscow, ID, USA; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada",IEEE Communications Letters,"8 Mar 2016","2016","20","3","422","425","This letter presents a heuristic technique for simplifying the parity-check node operation in a relaxed min-sum iterative decoder. The proposed decoder eliminates the second-minimum computation in check nodes, which allows broadcasting the same output to all neighboring variable nodes to alleviate routing problem in VLSI implementations of low-density parity check (LDPC) decoders. The second-minimum, when required, is emulated by adding an offset to the first-minimum. The proposed relaxed decoder also uses a relaxation factor equal to 0.5 to simplify variable nodes. Simulation results for two LDPC codes show the proposed decoding algorithm with only 4-bit quantization closely matches the performance of floating-point normalized/offset min-sum and sum-product decoders in the waterfall region.","1558-2558","","10.1109/LCOMM.2016.2517142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7378848","Relaxed iterative decoders;belief propagation;low-density parity check codes;LDPC codes;energy efficiency;Relaxed iterative decoders;belief propagation;low-density parity check codes;LDPC codes;energy efficiency","Decoding;Iterative decoding;Encoding;Complexity theory;Wires;Partitioning algorithms","","24","","16","IEEE","12 Jan 2016","March 2016","","IEEE","IEEE Journals"
"Euclidean Geometry-Based Spatially Coupled LDPC Codes for Storage","Y. Xie; L. Yang; P. Kang; J. Yuan","School of Electrical Engineering and Telecommunications, The University of New South Wales, Sydney, NSW, Australia; School of Electrical Engineering and Telecommunications, The University of New South Wales, Sydney, NSW, Australia; School of Electrical Engineering and Telecommunications, The University of New South Wales, Sydney, NSW, Australia; School of Electrical Engineering and Telecommunications, The University of New South Wales, Sydney, NSW, Australia",IEEE Journal on Selected Areas in Communications,"10 Oct 2016","2016","34","9","2498","2509","In this paper, we construct binary spatially coupled (SC) low-density parity-check (LDPC) codes based on Euclidean geometry (EG) LDPC codes for storage applications, where high error correction capability, extremely low uncorrectable bit error rate (UBER), and low decoding complexity are required. We propose a systematic way to construct the families of SC LDPC codes from (m,2s) EG LDPC codes, which are termed EG-SC LDPC codes. In the construction method, we propose a 2-D edge-spreading process to construct the base matrix of EG-SC LDPC codes, which consists of matrix unwrapping and periodically time-varying of a protograph. A lower bound on the rank of the parity-check matrix of an EG-SC LDPC code is derived. We evaluate the error rate performance of the constructed EG-SC LDPC codes by using a weighted bit-flipping decoding algorithm for its low decoding complexity. Numerical results show that the UBER performance of the constructed EG-SC LDPC codes is superior to that of their EG LDPC code counterparts, and show no error floor compared with the constructed protograph SC LDPC codes and regular LDPC codes.","1558-0008","","10.1109/JSAC.2016.2603703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7553579","Spatially-coupled (SC) LDPC codes;Euclidean geometry (EG) LDPC codes;protograph;weighted bit-flipping (WBF) decoding","Decoding;Iterative decoding;Geometry;Complexity theory;Matrix decomposition;Generators","","24","","38","IEEE","26 Aug 2016","Sept. 2016","","IEEE","IEEE Journals"
