ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:5437420,journal,On Trapping Sets and Guaranteed Error Correction Capability of LDPC Codes and GLDPC Codes,"Shashi Kiran Chilappagari, Dung Viet Nguyen, Bane Vasic, Michael W. Marcellin","The relation between the girth and the guaranteed error correction capability of ¿ -left-regular low-density parity-check (LDPC) codes when decoded using the bit flipping (serial and parallel) algorithms is investigated. A lower bound on the size of variable node sets which expand by a factor of at least 3 ¿/4 is found based on the Moore bound. This bound, combined with the well known expander bas...",,April 2010,10.1109/TIT.2010.2040962,https://ieeexplore.ieee.org/document/5437420,new
ieee:5437431,journal,Generalized and Doubly Generalized LDPC Codes With Random Component Codes for the Binary Erasure Channel,"Enrico Paolini, Marc P. C. Fossorier, Marco Chiani","In this paper, a method for the asymptotic analysis of generalized low-density parity-check (GLDPC) codes and doubly generalized low-density parity-check (D-GLDPC) codes over the binary erasure channel (BEC), based on extrinsic information transfer (EXIT) chart, is described. This method overcomes the problem consisting of the impossibility to evaluate the EXIT function for the check or variable c...",,April 2010,10.1109/TIT.2010.2040938,https://ieeexplore.ieee.org/document/5437431,new
ieee:10151984,journal,Parity Check Network Coding for “Wireless Cooperative Communications,"Bing Du, Jun Zhang","We develop a cooperative decode-and-forward strategy of distributed Source-Relay network coding for a three-node relay model, in which Relay and Source both send their own messages to Destination. First, we present a cooperative communication protocol to achieve decode-and-forward capacity by leveraging transmit rates between Source and Relay and designing distributed Source-Relay network coding a...",,April 2010,10.23919/CJE.2010.10151984,https://ieeexplore.ieee.org/document/10151984,new
ieee:5437474,journal,An Efficient 10GBASE-T Ethernet LDPC Decoder Design With Low Error Floors,"Zhengya Zhang, Venkat Anantharam, Martin J. Wainwright, Borivoje Nikolic","A grouped-parallel low-density parity-check (LDPC) decoder is designed for the (2048,1723) Reed-Solomon-based LDPC (RS-LDPC) code suitable for 10GBASE-T Ethernet. A two-step decoding scheme reduces the wordlength to 4 bits while lowering the error floor to below 10 $^{-14}~$BER. The proposed post-processor is conveniently integrated with the decoder, adding minimal area and power. The decoder arch...",,April 2010,10.1109/JSSC.2010.2042255,https://ieeexplore.ieee.org/document/5437474,new
ieee:5439310,journal,Minimum distance computation of LDPC codes using a branch and cut algorithm,"Ahmet B. Keha, Tolga M. Duman","We give a branch-and-cut algorithm for finding the minimum distance of a binary linear block code. We give two integer programming (IP) models and study the convex hull of the single constraint relaxation of these IP models. We use the new inequalities as cuts in a branch-and-cut scheme. Finally, we report computational results based on turbo and low density parity check (LDPC) codes that demonstr...",,April 2010,10.1109/TCOMM.2010.04.090164,https://ieeexplore.ieee.org/document/5439310,new
ieee:5437429,journal,On the Hardness of Approximating Stopping and Trapping Sets,"Andrew McGregor, Olgica Milenkovic","We prove that approximating the size of stopping and trapping sets in Tanner graphs of linear block codes, and more restrictively, the class of low-density parity-check (LDPC) codes, is NP-hard. The ramifications of our findings are that methods used for estimating the height of the error-floor of moderate- and long-length LDPC codes, based on stopping and trapping set enumeration, cannot provide ...",,April 2010,10.1109/TIT.2010.2040941,https://ieeexplore.ieee.org/document/5437429,new
ieee:5439356,journal,Performance analysis of LDPC codes with selection diversity combining over identical and non-identical rayleigh fading channels,"Beng Soon Tan, Kwok Hung Li, Kah Chan Teh",Selection diversity combining employed in conjunction with low-density parity-check codes is able to mitigate the effects of fading. The closed-form bit-error rate expressions of this scheme over independent and non-identically distributed and independent and identically distributed flat Rayleigh fading channels are derived using the extrinsic information transfer chart and Gaussian approximation....,,April 2010,10.1109/LCOMM.2010.04.091819,https://ieeexplore.ieee.org/document/5439356,new
ieee:5439309,journal,"Structure, property, and design of nonbinary regular cycle codes","Jie Huang, Shengli Zhou, Peter Willett","In this paper, we study nonbinary regular LDPC cycle codes whose parity check matrix H has fixed column weight j = 2 and fixed row weight d. Through graph analysis, we show that the parity check matrix H of a regular cycle code can be put into an equivalent structure in the form of concatenation of row-permuted block-diagonal matrices if d is even, or, if d is odd and the code&#39;s associated graph c...",,April 2010,10.1109/TCOMM.2010.04.080558,https://ieeexplore.ieee.org/document/5439309,new
ieee:5439306,journal,Coded multipulse pulse-position modulation for free-space optical communications,"Trung Thanh Nguyen, Lutz Lampe","In this letter, we address two questions concerning the application of multipulse pulse-position modulation (MPPM) for free-space optical (FSO) communications: (1) under what condition would MPPM offer a notable advantage over conventional pulse-position modulation (PPM), and (2) what practical coding scheme should be used to realize that advantage. Focusing on bandwidth-efficient FSO transmission...",,April 2010,10.1109/TCOMM.2010.04.090007,https://ieeexplore.ieee.org/document/5439306,new
ieee:5356202,journal,Jointly Designed Architecture-Aware LDPC Convolutional Codes and High-Throughput Parallel Encoders/Decoders,"Zhengang Chen, Tyler L. Brandon, Duncan G. Elliott, Stephen Bates, Witold A. Krzymien, Bruce F. Cockburn","A novel design approach is proposed for low-density parity-check convolutional codes (LDPC-CCs), that jointly optimizes the code, encoder and decoder to achieve high-throughput parallel encoding and decoding. A series of implementation-oriented constraints are applied to construct architecture-aware (AA) codes by introducing algebraic structures into the parity-check matrix. The resulting AA codes...",,April 2010,10.1109/TCSI.2009.2026684,https://ieeexplore.ieee.org/document/5356202,new
