ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:5229117,journal,An Energy Efficient Layered Decoding Architecture for LDPC Decoder,"Jie Jin, Chi-ying Tsui","Low-density parity-check (LDPC) decoder requires large amount of memory access which leads to high energy consumption. To reduce the energy consumption of the LDPC decoder, memory-bypassing scheme has been proposed for the layered decoding architecture which reduces the amount of access to the memory storing the soft posterior reliability values. In this work, we present a scheme that achieves the...",,Aug. 2010,10.1109/TVLSI.2009.2021479,https://ieeexplore.ieee.org/document/5229117,new
ieee:5482065,journal,Iterative Polar Quantization-Based Modulation to Achieve Channel Capacity in Ultrahigh-Speed Optical Communication Systems,"Hussam G. Batshon, Ivan B. Djordjevic, Lei Xu, Ting Wang","In this paper, we propose a nonuniform coded-modulation format based on iterative polar quantization (IPQ) as a scheme to enable achieving channel capacity in ultrahigh-speed optical communication systems. The proposed modulation format is coded with structured low-density parity-check (LDPC) codes optimized for Gaussian channels and, in combination with polarization-multiplexing, can achieve 800 ...",,Aug. 2010,10.1109/JPHOT.2010.2051219,https://ieeexplore.ieee.org/document/5482065,new
ieee:5595132,journal,Hybrid ARQ with Partial Retransmissions and LDPC codes and its Impact on TCP,"Andre Gustavo Degraf Uchôa, Richard Demo Souza, Marcelo Eduardo Pellenz","The design of a novel HARQ scheme using LDPC codes, partial retransmissions, and diversity combining is presented. The theoretical throughput of the proposed scheme is estimated by means of EXIT charts. It is shown that the proposed method outperforms the classical equal gain combining (EGC) method while requiring few more overall decoding iterations. The transmission control protocol (TCP) perfor...",,Aug. 2010,10.1109/TLA.2010.5595132,https://ieeexplore.ieee.org/document/5595132,new
ieee:5615316,conference,Low redundancy overhead multibit error correction in memory,"Ming Zhu, Liyi Xiao, Zheng Sun, Yanjing Zhang, Yuqian Jiang, Shuhao Li","As technology scales, memories have become more susceptible to radiation induced multiple bit upsets (MBUs). Multibit error correction codes (MECC) are an effective approach to mitigate MBUs in memories. This paper proposes a new codeword structure to protect memory against MBUs. Euclidean Geometry Low Density Parity Check (EG-LDPC) codes and Hamming codes are combined in the proposed codeword to ...",,28 July-1 ,10.1109/RCSLPLT.2010.5615316,https://ieeexplore.ieee.org/document/5615316,new
ieee:5684713,conference,Iterative symbol-by-symbol decoding of LDPC codes and constellation mapping for multilevel modulation,"Hongtao Jiang, Zhongfeng Wang, Huaping Liu","Iterative probabilistic decoding of binary low-density parity-check (LDPC) codes have been studied extensively. Non-binary LDPC codes have recently attracted an increasing attention. Most of the existing non-binary codes are built over GF(2q), and decoding methods developed for binary LDPC codes cannot be used directly with multilevel modulations. In this paper, we first extend the binary parity-c...",,25-27 Aug.,,https://ieeexplore.ieee.org/document/5684713,new
ieee:5684632,conference,From product codes to structured generalized LDPC codes,"Michael Lentmaier, Gianluigi Liva, Enrico Paolini, Gerhard Fettweis","Product codes, due to their relatively large minimum distance, are often seen as a natural solution for applications requiring low error floors. In this paper, we show by means of an ensemble weight enumerator analysis that the minimum distance multiplicities of product codes are much higher than those obtainable by other generalized LDPC (GLDPC) constructions employing the same component codes. W...",,25-27 Aug.,10.4108/chinacom.2010.81,https://ieeexplore.ieee.org/document/5684632,new
ieee:5684774,conference,A source-destination network coded cooperation for wireless ad-hoc networks,"Kaibin Zhang, Liuguo Yin, Jianhua Lu","Source-destination network coded cooperation (SDNCC), an extension of adaptive network coded cooperation (ANCC), which uses network coding and matches code-on-graph with network-on-graph, is proposed for wireless ad-hoc networks that comprise a collection of terminals communicating wirelessly to a common destination. In SDNCC, the destination broadcasts which terminal packets to be selected in the...",,25-27 Aug.,,https://ieeexplore.ieee.org/document/5684774,new
ieee:5684731,conference,Irregular repetition and single parity check coded BICM-ID using extended mapping -Optimal node degree allocation-,"Kisho Fukawa, Dan Zhao, Antti Tolli, Tad Matsumoto","Since BICM-ID is a concatenation between channel coding and mapping, its performances strongly depend on the matching between mapping rule and code structure. In our previous papers, we proposed a yet very simple, close Shannon-limit achieving BICM-ID system. It uses very simple codes, irregular repetition and single parity check codes, combined with extended mapping. Even though we know that the ...",,25-27 Aug.,10.4108/chinacom.2010.103,https://ieeexplore.ieee.org/document/5684731,new
ieee:7096618,conference,Full-rate full-diversity space-frequency block coding for digital TV broadcasting,"Iker Sobron, Mikel Mendicute, Jon Altuna","The goal of the future terrestrial and mobile digital video broadcasting standards is to combine diversity and spatial multiplexing in order to fully exploit the multiple-input multiple-output (MIMO) channel capacity. Full-rate full-diversity (FR-FD) space-time codes (STC) such as the Golden code, that maximize the rate preserving the diversity gain, are studied for that purpose. Most of them pres...",,23-27 Aug.,,https://ieeexplore.ieee.org/document/7096618,new
ieee:7096661,conference,IRIS verification system with secure template storage,"Tiago Marques Santos, Luís Ducla Soares, Paulo Lobato Correia","In this paper, a secure biometric recognition system, that guarantees user privacy and revocable templates, is proposed. The data stored in the system database reveals no information about the original biometric features and it is practically impossible to recover them from the stored data. Revocability is ensured by generating different templates for the same user, using the same biometric data, ...",,23-27 Aug.,,https://ieeexplore.ieee.org/document/7096661,new
ieee:7096654,conference,Non-uniform source modeling for distributed video coding,"V. Toto-Zarasoa, A. Roumy, C. Guillemot","We introduce a novel correlation model, called predictive Binary Symmetric Channel (BSC), for Distributed Source Coding (DSC). We then consider non-uniform binary sources and show that, for the predictive BSC model, the non-uniformity does not reduce the compression rate in asymmetric DSC. We assess the minimum achievable rate loss induced by a mismatch between the assumed and the true correlation...",,23-27 Aug.,,https://ieeexplore.ieee.org/document/7096654,new
ieee:7096270,conference,Distributed video coding with particle filtering for correlation tracking,"Lina Stankovic, Vladimir Stankovic, Shuang Wang, Samuel Cheng","One of the main challenges of distributed video coding (DVC) is that correlation among source and side information needs to be estimated and well modelled a priori. Since in DVC correlation dynamically changes with the scene, in order to get the full benefit from powerful distributed source code (DSC) designs, predicting and tracking correlation is essential. This paper proposes an adaptive scheme...",,23-27 Aug.,,https://ieeexplore.ieee.org/document/7096270,new
ieee:7096510,conference,Security applications of distributed arithmetic coding,"Marco Grangetto, Enrico Magli, Gabriella Olmo","Distributed arithmetic coding (DAC) has recently been proposed for compression in the Slepian-Wolf setting. With respect to syndrome coding, DAC allows to easily adapt to non-stationary statistics of the signal to be coded, and works well for short and medium block lengths. In this paper we develop security applications of DAC in the field of biometric authentication. We show that DAC can be used ...",,23-27 Aug.,,https://ieeexplore.ieee.org/document/7096510,new
ieee:7096269,conference,Distributed source coding: Theory and applications,"Vladimir Stanković, Lina Stanković, Samuel Cheng","Distributed source coding (DSC) refers to separate compression and joint decompression of mutually correlated sources. Though theoretical foundations were set more than thirty years ago, driven by applications such as wireless sensor networks, video surveillance, and multiview video, DSC has over the past few years become a very active research area. This paper provides an introduction to DSC theo...",,23-27 Aug.,,https://ieeexplore.ieee.org/document/7096269,new
ieee:5634871,conference,Bootstrapped Iterative Decoding Algorithms for Low Density Parity Check (LDPC) Codes,"Albashir Adel Mohamed, Maha Mohamed Elsabrouty, Salwa Hussien El-Ramly",Reliability ratio based weighted bit-flipping algorithm is one of the best hard decision decoding algorithms in performance. Recently several modifications are done to this technique either to improve performance or to lower the complexity. The implementation efficient reliability ratio based weighted bit-flipping is developed targeting decreasing processing time of the decoding process. In this p...,,22-27 Aug.,10.1109/ICSNC.2010.59,https://ieeexplore.ieee.org/document/5634871,new
ieee:5579320,conference,Modified Log-BP decoding algorithm combined with PSO for Low-Density Parity Check Codes,"Xiali Yan, Wenquan Feng, Qi Zhao, Hongbo Zhao","Message-Passing is the main decoding algorithm for Low-Density Parity Check (LDPC) Codes, in which Logarithmic Belief Propagation (Log-BP) algorithm is the most popularly used one. Particle Swarm Optimization (PSO) can also be regarded as an optimization algorithm by message-passing, which makes it possible to combine Log-BP algorithm with PSO. PSO was introduced into Log-BP algorithm by regarding...",,20-22 Aug.,10.1109/ICACTE.2010.5579320,https://ieeexplore.ieee.org/document/5579320,new
ieee:5578935,conference,Reliability-based iterative decoding of LDPC codes using segmented accumulation of likelihood ratio,Dong Zi-jian,"In this work, we present an improvement on the belief propagation (BP) algorithm concatenated serially with order statistic decoding (OSD) for low-density parity-check (LDPC) codes. We use the segmented accumulation of log-likelihood ratio (LLR) of variance nodes as the ordered information metric to reconstruct received sequence. This method can reduce the sensitivity of accumulated parameter sele...",,20-22 Aug.,10.1109/ICACTE.2010.5578935,https://ieeexplore.ieee.org/document/5578935,new
ieee:5566239,conference,A Construction Method of Niederreiter Public-Key Cryptosystem Based on Quantum LDPC Codes,"Dong Cao, Yaoliang Song",Quantum public-key cryptosystem includes unconditionally secure quantum public-key cryptographic algorithm and computationally secure quantum public-key cryptographic algorithm. This paper presents a quantum Niederreiter public-key cryptosystem by using quantum stabilizer LDPC codes. Constructed key based on quantum LDPC codes directly. Take advantage of the sparsity of LDPC codes. Compared with M...,,20-22 Aug.,10.1109/ITAPP.2010.5566239,https://ieeexplore.ieee.org/document/5566239,new
ieee:5578934,conference,Design of structured LDPC codes with quasi-cyclic and rotation architecture,"Guo-lei Qiao, Zi-jian Dong","Quasi-cyclic low density parity check (LDPC) codes and rotation LDPC codes are investigated in this paper, based on which, a new class of well-structured LDPC codes are proposed. Additionally, for ease of coding, a dual-diagonal structure is applied to the parity-check matrices of those codes, which ensure that parity-check bits can be recursively calculated with linear computational complexity. W...",,20-22 Aug.,10.1109/ICACTE.2010.5578934,https://ieeexplore.ieee.org/document/5578934,new
ieee:5548712,conference,Reduced-complexity extended Min-sum check node processing for non-binary LDPC decoding,"Xinmiao Zhang, Fang Cai","Non-binary low-density parity-check (NB-LDPC) codes can achieve higher coding gain than binary LDPC codes when the code length is moderate at the cost of higher complexity. One major step of NB-LDPC decoding is check node processing. Previously, iterative forward-backward approaches are employed to implement this step. However, the storage of the intermediate results of the forward and backward co...",,1-4 Aug. 2,10.1109/MWSCAS.2010.5548712,https://ieeexplore.ieee.org/document/5548712,new
ieee:5559810,conference,A fixed bits LDPC decoder,"Fen Xu, Liang Zhou, Hong Wen, Chen Huang, Qian Zhao","With iterative decoding, most LDPC codes have a weakness known as error floor. In this work, we propose a fixed bits LDPC decoding scheme to improve the ability of LDPC transmission. The method is universal as it can be applied to any code/channel model/decoding algorithm and it improves performance greatly, without losing the code regularity, without changing the decoding algorithm. Simulation re...",,1-3 Aug. 2,10.1109/ICEIE.2010.5559810,https://ieeexplore.ieee.org/document/5559810,new
ieee:5559780,conference,"Efficient uncompressed video communications using multicarrier, redundancy exploitation and low density error correction techniques","Mohamed Khedr, Maha Sharkas, Ahmed Fawzy","In this paper, we present an efficient system for transmitting uncompressed image (HD) over wireless noisy channel. With the advances in RF technology and the huge bandwidth available worldwide in the 57-66 GHz millimeter-wave unlicensed spectrum, WPANs that can support multigigabit transmission are being developed. However, retransmissions due to error in packets may be unsuitable for uncompresse...",,1-3 Aug. 2,10.1109/ICEIE.2010.5559780,https://ieeexplore.ieee.org/document/5559780,new
