ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:10928021,conference,What the Cluster: An Unsupervised Framework to Segment Automotive Doppler Radar Pointclouds,"Tim Dieter Eberhardt, Tim Brühl, Robin Schwager, Tin Stribor Sohn, Wilhelm Stork","The accurate identification of clusters from a radar point cloud is crucial for the safe operation of current Advanced Driver Assistance Systems (ADAS). Robust clustering of point clouds enables the correct identification and localization of other safety-critical traffic participants. Particularly, the case of undetected traffic participants presents an unsafe and dangerous situation. This paper i...",,17-19 Dec.,10.1109/ICVES61986.2024.10928021,https://ieeexplore.ieee.org/document/10928021,new
ieee:10859677,conference,Decoders for FEC Codes - A Review,"Selciya Selvan, M. Bharathi, M.P. Sasirekha, P. Anandavalli, Sandhiya. R, Gandhimathi. V","FEC codes are a specialized type of code designed to detect and correct errors that occur during data transmission, ensuring data integrity. By intentionally introducing redundancy during encoding, FEC ensures that decoders can reliably extract original messages from received data, even if corrupted by transmission errors. This paper offers an overview of diverse decoding methods developed by vari...",,16-18 Dec.,10.1109/ICCES63552.2024.10859677,https://ieeexplore.ieee.org/document/10859677,new
ieee:10850263,conference,Data Management and Data Products of a Daily Optical Communications Ground Station for Laser Communications Relay Demonstration,"Christine P. Chen, Sabino Piazzolla, Tom Roberts, William Buehlman, Thang Trinh, Danny Luong, Michael Cheng, Arvid Croonquist, Vachik Garkanian, Emilio Vazquez, Joe Kovalik","The Laser Communications Relay Demonstration (LCRD) mission is the first NASA end-to-end optical relay, operating since the Space Test Program Satellite-6 (STPSat-6) spacecraft launched in December, 2021. The feasibility of optical communications as a high-bandwidth service provider for NASA from geosynchronous orbit to ground is demonstrated through a long-term study of performance over time and ...",,16-18 Dec.,10.1109/WiSEE61249.2024.10850263,https://ieeexplore.ieee.org/document/10850263,new
ieee:10898410,conference,A Low Complexity Segmented Parity SC Flip Decoding Algorithm for Polar Codes,"Dwaipayan Ghosh, Shriya Das, Leuna Das, Gourab Dutta, Sudipta Chattopadhyay","The Successive Cancellation decoder cannot provide satisfactory error correcting performance for finite length polar codes. The error performance can be improved by using Successive Cancellation Flip decoders at the expense of higher complexity. In line with this, a novel decoding approach has been developed in this paper, where distributed parity bits are used to divide the codeword into multiple...",,15-18 Dec.,10.1109/ANTS63515.2024.10898410,https://ieeexplore.ieee.org/document/10898410,new
ieee:10815713,conference,FPGA Realization of a Security System for Internet of Multimedia Things,"Remas Osama, Eyad Mamdouh, Wassim Alexan, Mohamed A. Abd El Ghany","Multimedia encryption is essential for securing sensitive data during transmission and storage. This research work introduces a new visual data encryption technique using three hyperchaotic systems: a memristor system, a hyperchaotic 7D system, and an Erbium-doped fiber laser system and its hardware implementation. The algorithm leverages the complex dynamics and random-like behavior of these syst...",,14-17 Dec.,10.1109/ICM63406.2024.10815713,https://ieeexplore.ieee.org/document/10815713,new
ieee:10893802,conference,R10-Based NAVDAT: An Efficient and Reliable Maritime Broadcast System,"Xingguang Shen, Feng Yang","In this paper, we address the challenges faced by the NAVDAT maritime broadcasting system, such as the inability to retransmit and severe channel fluctuations, by innovatively introducing the R10 code and proposing the R10-based NAV-DAT system. To optimize redundancy settings for the R10-based NAVDAT system under different environmental conditions, we develop a mathematical model for the transmitt...",,14-16 Dec.,10.1109/ICSAI65059.2024.10893802,https://ieeexplore.ieee.org/document/10893802,new
ieee:10941892,conference,Blind Classification of Linear Block Codes Based on Multi-Dimensional Features,"Yuanqing Wang, Pengjiang Hu, Junan Yang, Hui Liu","Linear Block Codes (LBCs) classification is a critical component of non-cooperative communication. Existing researches mainly rely on semi-blind classification techniques based on predefined candidate sets, while few research directed towards blind classification of new scheme LBCs widely used in modern communication systems. Therefore, this paper concentrates on classifying new scheme LBCs, inclu...",,13-16 Dec.,10.1109/ICCC62609.2024.10941892,https://ieeexplore.ieee.org/document/10941892,new
ieee:10942076,conference,Soft-Aided Error-and-Erasure Decoding of BCH-SPC Product Codes with Bit Marking,"Yangming Li, Ming Jiang, Qiang Wang","In this paper, we propose a novel soft-aided error-and-erasure decoding method for product codes with Bose-Chaudhuri-Hocquenghem (BCH) and single parity check (SPC) component codes based on bit marking. We mark all the reliable bits in the decoding of BCH component codes according to scaled reliability to reduce miscorrection, and we only flip the unreliable bits in the decoding of SPC component c...",,13-16 Dec.,10.1109/ICCC62609.2024.10942076,https://ieeexplore.ieee.org/document/10942076,new
ieee:11083128,conference,Understanding and Optimizing Nonlinear Chirp Spread Spectrum Modulation in LoRa Networks,"Haoran Shi, Yichuan Yang, Xiuzhen Guo, Wenchao Meng, Chaojie Gu, Shibo He","LoRa has emerged as a crucial technology that provides ubiquitous connectivity for geographically distributed Internet of Things devices. LoRa employs linear Chirp Spread Spectrum (CSS) modulation in its physical layer to enable long-range communication. Recently, nonlinear chirp has been proposed to replace linear chirp in CSS, to enhance the capacity and scalability of LoRa technology. However, ...",,13-15 Dec.,10.1109/HPCC64274.2024.00120,https://ieeexplore.ieee.org/document/11083128,new
ieee:10866321,conference,Advanced 7-Core Fiber Optical OFDM Access System with Enhanced Security Using Chaos Encryption and Polar Coding,"R. Yuvarani, R. Mahaveerakannan","Passive optical network using orthogonal frequency division multiplexing that is both extremely safe and dependable (OFDM-PON). This system uses a chaotic encryption technique incorporated into polar codes to increase data security and transmission reliability. Among the data elements encrypted during polar encoding are the subcarrier sequences, frozen bits, and information index bit matrix. The s...",,12-13 Dec.,10.1109/ICUIS64676.2024.10866321,https://ieeexplore.ieee.org/document/10866321,new
ieee:10794632,standard,IEEE Standard for Low‐Rate Wireless Networks,,"The physical layer (PHY) and medium access control (MAC) sublayer specifications for low-data-rate wireless connectivity with fixed, portable, and moving devices with no battery or very limited battery consumption requirements are defined in this standard. In addition, the standard provides modes that allow for precision ranging. PHYs are defined for devices operating in a variety of geographic re...",,12 Dec. 20,10.1109/IEEESTD.2024.10794632,https://ieeexplore.ieee.org/document/10794632,new
ieee:11096117,standard,IEEE Standard for Low‐Rate Wireless Networks - Redline,,"The physical layer (PHY) and medium access control (MAC) sublayer specifications for low-data-rate wireless connectivity with fixed, portable, and moving devices with no battery or very limited battery consumption requirements are defined in this standard. In addition, the standard provides modes that allow for precision ranging. PHYs are defined for devices operating in a variety of geographic re...",,12 Dec. 20,,https://ieeexplore.ieee.org/document/11096117,new
ieee:10916019,conference,A comparison of binary and non-binary codes approaches on the reliability and security performance of full-duplex transmission,Bao Quoc Vuong,"This paper presents a comparative analysis of binary and non-binary coding approaches on the security performance of Full-Duplex transmission systems. In the context of modern communication networks, where data integrity and confidentiality are paramount, the study evaluates the effectiveness of Low-Density Parity-Check (LDPC) codes in both binary and non-binary formats. By employing security gap ...",,11-13 Dec.,10.1049/icp.2025.0288,https://ieeexplore.ieee.org/document/10916019,new
ieee:10877166,conference,"Simulating a Finite-State Markov Chain for Rayleigh Block-Fading Channel based on its Mathematical Model, and Practical Representation","Hani Attar, Jafar Ababneh, Mohammad Al-Hihi, Ali Rachini, Ahmed Solyman","In the proposed paper, simulating the Finite State Markov Chain (FSMC) to be implemented as Rayleigh Block-fading channel. Indeed, FSMC is regarded as a practical fading channel because of its random choice for future transmission probability. Accordingly, this paper introduces the FSMC technology with the theoretical limits and equations; moreover, the uplink and downlink Rayleigh Block-fading ch...",,10-12 Dec.,10.1109/ACIT62805.2024.10877166,https://ieeexplore.ieee.org/document/10877166,new
ieee:10903120,conference,Quantum Key Distribution Optimization: Reducing Communication Overhead in Post-Processing Steps,"Ashutosh Bhatia, Sainath Bitragunta, Kamlesh Tiwari","Quantum Key Distribution (QKD) is a ground-breaking method in modern cryptography that uses quantum mechanics to establish secure communication channels. Unlike classical cryptographic techniques, QKD provides unconditional security based on quantum principles, such as the no-cloning theorem and the uncertainty principle. However, existing QKD systems often suffer from high overhead in key post-pr...",,1-4 Dec. 2,10.1109/TENCON61640.2024.10903120,https://ieeexplore.ieee.org/document/10903120,new
